competition,config_id,ModifiersLabel,Competitor,seed,best_score,best_qps,best_ne,best_arch,time_seconds
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,LogSpaceSimulatedAnnealing,1,0.008656504965816525,14332.036989240065,0.49268029762932575,"[[960, 960], [512, 512], [960, 960, 960], [1024], [1088, 1088]]",0.08149242401123047
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,LogSpaceSimulatedAnnealing,2,0.00894213770311718,7660.333986391312,0.492538343177886,"[[3904], [1408, 1408], [768, 768, 768], [960], [1024]]",0.08601951599121094
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,LogSpaceSimulatedAnnealing,3,0.01113199184682022,7437.107233809719,0.4914500241475107,"[[768, 768, 768, 768, 768], [576, 576, 576], [1856, 1856, 1856], [896, 896], [1472, 1472, 1472, 1472]]",0.08484721183776855
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,LogSpaceSimulatedAnnealing,4,0.025434910373343434,8651.355723270719,0.4843417249637122,"[[896, 896, 896, 896], [640], [4032, 4032, 4032, 4032, 4032], [960, 960], [832]]",0.07947564125061035
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,LogSpaceSimulatedAnnealing,5,0.012812918990281884,7202.83760863604,0.49061463289363927,"[[960, 960, 960, 960], [448, 448], [2496, 2496, 2496], [896, 896, 896], [2176, 2176]]",0.08157563209533691
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,LogSpaceSimulatedAnnealing,6,0.01846565270477909,6321.727895201426,0.48780532356460415,"[[1152], [1408, 1408, 1408], [2816, 2816, 2816, 2816, 2816], [1024, 1024, 1024], [896, 896, 896, 896, 896]]",0.07477879524230957
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,LogSpaceSimulatedAnnealing,7,0.009148967134109127,6946.1109823799125,0.4924355525849885,"[[1024, 1024, 1024, 1024, 1024], [1280, 1280, 1280, 1280, 1280], [576, 576, 576], [1024, 1024], [1024, 1024]]",0.08295583724975586
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,LogSpaceSimulatedAnnealing,8,0.009436064757430149,12075.113781443237,0.49229287011093686,"[[448, 448, 448, 448], [576], [960, 960, 960, 960], [1152, 1152], [960, 960, 960, 960]]",0.08469867706298828
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,LogSpaceSimulatedAnnealing,9,0.018073238119362196,6786.936681267778,0.48800034671823933,"[[1344, 1344, 1344, 1344, 1344], [512, 512], [3968, 3968, 3968], [1024], [1024, 1024]]",0.06963658332824707
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Random,0,0.014562890017586302,7180.801540593101,0.4897449280427033,"[[3968], [256, 256, 256], [2816, 2816, 2816], [2624], [1280]]",0.09571194648742676
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Random,1,0.013860116346934029,7170.962869382248,0.49009419420822253,"[[960, 960, 960], [1920], [2304, 2304, 2304, 2304], [192, 192], [1280, 1280, 1280, 1280, 1280]]",0.09218072891235352
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Random,2,0.008304512881623871,6011.92438826291,0.4928552315101369,"[[768, 768, 768], [1152, 1152, 1152], [128, 128, 128], [960, 960, 960], [2880, 2880]]",0.09363436698913574
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Random,3,0.012596274971379997,11959.07916056067,0.49072230116427085,"[[128], [256], [3328, 3328], [960, 960, 960], [768, 768, 768, 768, 768]]",0.09206628799438477
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Random,4,0.008925629381162674,11276.926785197933,0.4925465475238212,"[[1344, 1344, 1344], [512], [704, 704, 704, 704], [1472, 1472], [256, 256]]",0.0918118953704834
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Random,5,0.019165648639510913,7930.776926532231,0.4874574378850284,"[[1536, 1536], [1472, 1472, 1472], [3520, 3520, 3520, 3520], [64], [128, 128]]",0.09159684181213379
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Random,6,0.015133640393543299,7722.183260585994,0.4894612751347989,"[[640, 640, 640], [1344, 1344, 1344, 1344], [2944, 2944, 2944], [1088, 1088, 1088], [128, 128]]",0.0915682315826416
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Random,7,0.02562856770799405,6570.596106866256,0.48424548067124273,"[[2688, 2688], [64, 64, 64], [4032, 4032, 4032, 4032, 4032], [832, 832, 832], [2240]]",0.0938265323638916
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Random,8,0.023437350121284683,11222.39936900484,0.4853344773088344,"[[64, 64, 64, 64], [448, 448, 448], [3712, 3712, 3712, 3712, 3712], [896, 896, 896, 896, 896], [256]]",0.09164929389953613
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Random,9,0.016648531927405338,8777.654725012157,0.48870840066140203,"[[896], [960, 960], [2560, 2560, 2560, 2560, 2560], [768, 768, 768, 768, 768], [3328]]",0.09274101257324219
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,SimulatedAnnealing,0,0.009380131216034687,11464.432753454577,0.4923206680981736,"[[1088, 1088, 1088], [704, 704, 704, 704, 704], [1088, 1088, 1088], [768, 768], [768, 768]]",0.08314085006713867
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,SimulatedAnnealing,1,0.010980274011640397,8084.543272619666,0.49152542524568354,"[[1344, 1344], [640, 640, 640], [1088, 1088, 1088, 1088, 1088], [1088, 1088, 1088, 1088, 1088], [960, 960, 960]]",0.08820247650146484
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,SimulatedAnnealing,2,0.011695385239520446,6031.411234730846,0.49117002753101163,"[[960, 960, 960], [3456], [1472, 1472, 1472], [1280, 1280, 1280, 1280], [832, 832]]",0.08562541007995605
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,SimulatedAnnealing,3,0.00846094984673585,11796.718969578651,0.49277748508731,"[[1152, 1152], [320, 320], [1024, 1024], [1152, 1152, 1152], [1280]]",0.1370546817779541
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,SimulatedAnnealing,4,0.009954345135100564,6490.531885080893,0.4920352938702038,"[[3200], [2304], [1088, 1088, 1088], [960, 960], [1024]]",0.08693361282348633
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,SimulatedAnnealing,5,0.013299145861914202,8462.136897257264,0.4903729866821786,"[[960, 960, 960, 960], [576], [1792, 1792, 1792, 1792, 1792], [2176, 2176], [64, 64, 64, 64]]",0.08173298835754395
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,SimulatedAnnealing,6,0.012075554793999937,6127.814466677017,0.49098108994258866,"[[2880, 2880], [256, 256, 256, 256, 256], [1536, 1536, 1536, 1536, 1536], [1088], [1216, 1216, 1216, 1216]]",0.08608436584472656
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,SimulatedAnnealing,7,0.009658339863516599,7754.155964571301,0.49218240328892127,"[[960], [1280, 1280, 1280, 1280], [1088, 1088], [2560], [1088]]",0.0846109390258789
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,SimulatedAnnealing,8,0.01077081908932594,6648.257521479646,0.49162952066163446,"[[1152, 1152], [2816, 2816], [1024, 1024, 1024, 1024], [1024, 1024], [192, 192]]",0.08538937568664551
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,SimulatedAnnealing,9,0.009525139912166683,6631.6795506216595,0.4922486013242178,"[[1536, 1536, 1536, 1536], [512, 512, 512], [1024, 1024, 1024], [1216, 1216, 1216], [1280, 1280]]",0.08571124076843262
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-ET,0,0.02531876354706838,7690.634344520965,0.4843994478954957,"[[256, 256, 256], [1600], [3968, 3968, 3968, 3968, 3968], [896, 896], [2752]]",4.787122488021851
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-ET,1,0.01072786602424217,7787.223319905872,0.49165086758023085,"[[704], [640, 640, 640, 640], [832, 832, 832, 832, 832], [3648], [1152, 1152, 1152]]",4.75613808631897
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-ET,2,0.011848787827262734,8241.228271948814,0.4910937891404189,"[[896, 896, 896], [2816], [2368, 2368], [832], [896]]",4.605327367782593
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-ET,3,0.025539854432235703,11566.786106989042,0.4842895696104684,"[[704, 704, 704], [64], [4096, 4096, 4096, 4096, 4096], [1088], [768]]",4.619273900985718
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-ET,4,0.011558627627068,6478.580698462857,0.49123799366136267,"[[256, 256, 256, 256, 256], [1600, 1600, 1600, 1600, 1600], [2752], [1472, 1472], [384]]",4.843744277954102
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-ET,5,0.022889558422056148,10403.36664788119,0.48560672015782336,"[[576, 576], [1152, 1152], [3648, 3648, 3648, 3648, 3648], [448, 448, 448, 448], [704, 704]]",4.860993385314941
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-ET,6,0.01167155021091721,16492.68544085158,0.49118187312141,"[[64, 64, 64], [1088], [1472, 1472, 1472, 1472, 1472], [1920], [384]]",4.77702260017395
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-ET,7,0.0131948943078441,6349.4058295532095,0.49042479787269416,"[[1536], [1792, 1792], [1472, 1472, 1472, 1472, 1472], [3840], [512, 512, 512]]",4.803656339645386
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-ET,8,0.021449587879332068,17612.980963159203,0.48632236021509967,"[[576], [192, 192, 192, 192, 192], [4032, 4032, 4032, 4032], [256, 256], [512, 512, 512, 512, 512]]",4.909589052200317
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-ET,9,0.012397333322460652,12578.210749735304,0.4908211716680785,"[[704, 704], [1536, 1536], [2432, 2432, 2432], [256], [384]]",4.970762014389038
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-GBRT,0,0.026648676751916497,6789.93083285734,0.4837385044012701,"[[320, 320], [256, 256, 256, 256, 256], [4096, 4096, 4096, 4096, 4096], [1216, 1216, 1216, 1216], [3456]]",2.9439356327056885
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-GBRT,1,0.02635756811175588,9447.499095109697,0.4838831802802114,"[[1024], [448, 448, 448, 448, 448], [4096, 4096, 4096, 4096, 4096], [1152, 1152, 1152], [64, 64, 64]]",2.833524703979492
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-GBRT,2,0.012745263667829356,15789.842759240377,0.49064825640009196,"[[1280, 1280], [576], [3648, 3648], [128, 128], [2368]]",2.352548360824585
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-GBRT,3,0.026245466439707488,10614.310965275776,0.4839388928414237,"[[64, 64], [1024, 1024, 1024, 1024, 1024], [4096, 4096, 4096, 4096, 4096], [256, 256, 256], [1344]]",2.5460152626037598
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-GBRT,4,0.02275694376641402,7779.590513476019,0.4856726273114377,"[[256, 256, 256], [64, 64, 64, 64], [4096, 4096, 4096, 4096], [1280, 1280, 1280, 1280], [832, 832, 832, 832, 832]]",2.7200310230255127
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-GBRT,5,0.02043370487647789,7005.220809760829,0.4868272362169193,"[[3776], [960, 960, 960, 960], [3712, 3712, 3712, 3712], [128, 128, 128, 128], [1792, 1792]]",2.7722067832946777
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-GBRT,6,0.026172130230509925,8318.64609727903,0.48397533964876693,"[[640, 640, 640], [512, 512], [4096, 4096, 4096, 4096, 4096], [1216, 1216, 1216], [768]]",2.7156872749328613
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-GBRT,7,0.017516890227000717,7547.81777277151,0.48827684184487014,"[[1984, 1984], [576, 576], [2688, 2688, 2688, 2688, 2688], [2496], [128, 128, 128, 128, 128]]",2.924572467803955
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-GBRT,8,0.01907638278082717,6500.336556161938,0.4875018014482582,"[[960, 960], [960, 960, 960], [4096, 4096, 4096], [576, 576, 576, 576], [1280, 1280, 1280, 1280, 1280]]",2.5977773666381836
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-GBRT,9,0.017037324450369297,14516.643939745087,0.48851517760916086,"[[192], [704, 704], [2752, 2752, 2752, 2752, 2752], [1280], [192]]",2.8069629669189453
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-GP,0,0.015005669829761712,31222.18991263478,0.48952487425636226,"[[768], [64, 64], [3520, 3520, 3520], [64, 64, 64], [1472]]",7.607298851013184
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-GP,1,0.018493658120900907,17096.245676241626,0.4877914053648891,"[[1152, 1152, 1152], [64, 64], [3584, 3584, 3584, 3584], [64, 64], [3328]]",7.251783132553101
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-GP,2,0.025956469402346385,9676.353457149216,0.4840825192908777,"[[768], [384, 384], [4096, 4096, 4096, 4096, 4096], [1984], [64]]",7.547166585922241
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-GP,3,0.025674277922204038,14358.499272652614,0.4842227634979779,"[[128, 128, 128], [512], [4096, 4096, 4096, 4096, 4096], [640, 640], [64, 64, 64, 64, 64]]",8.322845935821533
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-GP,4,0.016734096590052493,6806.006101478437,0.48866587652756677,"[[4096], [64], [4096, 4096], [4096], [64]]",9.0162193775177
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-GP,5,0.02576511764048384,23407.61629482799,0.4841776177541839,"[[64, 64, 64, 64], [64, 64, 64, 64], [4096, 4096, 4096, 4096, 4096], [64, 64, 64, 64, 64], [896]]",8.33511471748352
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-GP,6,0.025258813076128542,18774.39608160714,0.4844292422261325,"[[64], [64, 64], [4096, 4096, 4096, 4096, 4096], [512], [64]]",7.909128665924072
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-GP,7,0.025959131220631565,12001.129164088996,0.48408119641396213,"[[2048, 2048], [64, 64, 64, 64, 64], [4096, 4096, 4096, 4096, 4096], [64, 64, 64, 64], [4096]]",10.42648720741272
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-GP,8,0.024016203549001948,6183.975117493231,0.485046797326588,"[[64, 64], [128, 128], [3840, 3840, 3840, 3840, 3840], [64, 64, 64, 64, 64], [2304, 2304, 2304, 2304]]",8.742931127548218
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-GP,9,0.025818956632724793,10298.211913497662,0.48415086072107255,"[[1536, 1536], [320, 320, 320], [4096, 4096, 4096, 4096, 4096], [64, 64, 64], [832, 832, 832, 832, 832]]",10.428380250930786
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-RF,0,0.02256980380419514,6248.548115386542,0.48576563258432864,"[[64, 64, 64, 64], [2368, 2368, 2368], [3456, 3456, 3456, 3456, 3456], [384, 384, 384], [2496]]",5.089599609375
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-RF,1,0.01020703361228057,15973.198614533652,0.49190971213716356,"[[640, 640], [192, 192, 192], [960, 960, 960, 960, 960], [2432], [448, 448, 448, 448]]",5.158562421798706
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-RF,2,0.022740975833877724,15028.513961267707,0.4856805630933275,"[[320], [576, 576, 576, 576], [3648, 3648, 3648, 3648, 3648], [384, 384, 384, 384, 384], [64]]",4.890413284301758
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-RF,3,0.025909596722895525,7279.577542578281,0.484105814188941,"[[384, 384, 384], [1664, 1664], [4032, 4032, 4032, 4032, 4032], [1216], [768]]",5.183775901794434
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-RF,4,0.026403851346982952,6609.66818176822,0.4838601783255699,"[[384, 384, 384], [1408, 1408, 1408, 1408, 1408], [4032, 4032, 4032, 4032, 4032], [384, 384, 384, 384], [896, 896, 896, 896]]",5.214668035507202
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-RF,5,0.016876494066039263,11579.759790145716,0.4885951074841401,"[[1280], [256], [3712, 3712, 3712], [1600], [384, 384, 384, 384]]",5.160128116607666
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-RF,6,0.023005983359300323,7147.348895678439,0.485548859009775,"[[64, 64, 64, 64], [1216], [3584, 3584, 3584, 3584, 3584], [1536, 1536, 1536], [576, 576, 576, 576, 576]]",5.172520875930786
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-RF,7,0.022572626160627232,8892.20136512669,0.48576422992277496,"[[1280, 1280, 1280], [448, 448, 448, 448, 448], [3584, 3584, 3584, 3584, 3584], [1216], [256, 256, 256, 256]]",5.021901607513428
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-RF,8,0.02528022215479256,8235.67989827152,0.4844186022902263,"[[896, 896, 896, 896, 896], [704, 704, 704], [3968, 3968, 3968, 3968, 3968], [832, 832, 832], [384]]",5.17278528213501
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-RF,9,0.011412854929760125,6971.03703113675,0.4913104401304782,"[[768, 768, 768, 768, 768], [3328], [896, 896, 896, 896, 896], [3264], [832, 832]]",5.12925124168396
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-Random,0,0.02256980380419514,6248.548115386542,0.48576563258432864,"[[64, 64, 64, 64], [2368, 2368, 2368], [3456, 3456, 3456, 3456, 3456], [384, 384, 384], [2496]]",0.11708211898803711
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-Random,1,0.016737218394702696,7226.55775333885,0.48866432504551044,"[[64], [3648], [3968, 3968], [896, 896], [448, 448, 448, 448]]",0.11694812774658203
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-Random,2,0.020341749635066932,9322.467878047688,0.48687293635610807,"[[1664, 1664, 1664], [640, 640], [3840, 3840, 3840, 3840], [64, 64], [576, 576]]",0.1162726879119873
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-Random,3,0.02189902812301184,8726.781470336377,0.4860989963113348,"[[64], [1408, 1408], [3968, 3968, 3968, 3968], [1280], [704]]",0.11520934104919434
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-Random,4,0.013311346313570345,6082.596014089057,0.49036692327208586,"[[1984], [640, 640, 640, 640], [3136, 3136], [1472, 1472], [1600, 1600, 1600]]",0.1185297966003418
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-Random,5,0.025557357148528463,6204.930591074244,0.48428087106802004,"[[704, 704], [1472, 1472, 1472, 1472, 1472], [3904, 3904, 3904, 3904, 3904], [576, 576, 576, 576], [2112]]",0.11594843864440918
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-Random,6,0.008382795383274338,17553.488726241543,0.4928163264823584,"[[256, 256, 256], [1408], [768, 768, 768], [128, 128, 128], [1216, 1216, 1216]]",0.1167142391204834
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-Random,7,0.01552192075603948,8704.051487322486,0.4892683066173108,"[[1408], [1280], [4096, 4096], [1216, 1216], [64, 64]]",0.11613965034484863
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-Random,8,0.017935401525935445,6817.407559450205,0.48806884908317527,"[[640, 640, 640], [1088, 1088, 1088], [3136, 3136, 3136, 3136], [960, 960, 960, 960], [3520]]",0.11583781242370605
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,Skopt-Random,9,0.012469556177744538,10205.915383231799,0.49078527817806705,"[[1088, 1088, 1088, 1088], [832], [1728, 1728, 1728, 1728, 1728], [448, 448, 448, 448], [960, 960, 960]]",0.11677217483520508
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,TPE,0,0.01951030952127616,7796.068863484797,0.48728614748300336,"[[64, 64, 64, 64], [2176, 2176, 2176], [4096, 4096, 4096], [64, 64, 64], [64, 64, 64]]",0.49857401847839355
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,TPE,1,0.019959551770850018,6869.249613174749,0.4870628819788301,"[[256, 256, 256, 256], [704, 704], [3136, 3136, 3136, 3136, 3136], [1920], [2688]]",0.4954972267150879
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,TPE,2,0.025251906854728546,8300.961738155944,0.48443267449681554,"[[1088, 1088], [448], [3968, 3968, 3968, 3968, 3968], [1088, 1088, 1088, 1088], [384, 384, 384, 384, 384]]",0.496807336807251
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,TPE,3,0.021641984561224525,6035.835598993107,0.48622674244489944,"[[320, 320], [2176, 2176, 2176, 2176], [3328, 3328, 3328, 3328, 3328], [320, 320], [512]]",0.4975473880767822
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,TPE,4,0.015296066580808553,11322.52524404561,0.48938055217380155,"[[64, 64, 64], [384], [2752, 2752, 2752, 2752], [1152, 1152, 1152], [1472]]",0.4979736804962158
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,TPE,5,0.01615002171939506,7752.883756230433,0.48895615147520577,"[[3008], [832, 832, 832, 832], [2816, 2816, 2816, 2816], [576, 576, 576, 576], [832, 832, 832, 832, 832]]",0.4975874423980713
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,TPE,6,0.019621922659587104,6290.386414206117,0.48723067771447426,"[[3200], [64], [3520, 3520, 3520, 3520], [1536, 1536, 1536, 1536, 1536], [1024, 1024]]",0.49998950958251953
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,TPE,7,0.016874150587343324,6160.099722272011,0.4885962721518735,"[[512, 512, 512, 512], [1600, 1600], [3264, 3264, 3264], [2432], [768, 768, 768]]",0.4949336051940918
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,TPE,8,0.01674948999803632,7984.404419370414,0.48865822627428424,"[[192, 192], [4032], [4096, 4096], [192], [192, 192, 192]]",0.49709415435791016
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,2,config_02,TPE,9,0.013805902143433019,6081.749506332915,0.4901211377147371,"[[2240], [1984, 1984, 1984], [1856, 1856, 1856, 1856, 1856], [320, 320], [1280, 1280]]",0.49196624755859375
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,LogSpaceSimulatedAnnealing,0,0.03975606367952294,6890.089698647994,0.49003748103716605,"[[256], [640, 640, 640, 640, 640], [1024, 1024, 1024], [2752, 2752, 2752, 2752], [1024]]",0.07532382011413574
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,LogSpaceSimulatedAnnealing,1,0.03419608921960785,14054.468673963593,0.4928748807602073,"[[960, 960], [512, 512], [960, 960, 960], [1024], [1088, 1088]]",0.08086228370666504
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,LogSpaceSimulatedAnnealing,2,0.03612933388682941,6126.636187993581,0.49188829567373027,"[[1280, 1280, 1280], [1344, 1344, 1344], [768, 768], [2368, 2368], [1088, 1088]]",0.08572053909301758
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,LogSpaceSimulatedAnnealing,3,0.036709926113974556,8207.974103381319,0.49159200434426853,"[[2560], [576, 576, 576], [1856, 1856, 1856], [960, 960, 960], [1472, 1472]]",0.08411765098571777
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,LogSpaceSimulatedAnnealing,4,0.03537039101518455,12747.173072271455,0.4922756039805102,"[[896, 896, 896, 896], [640], [1088, 1088, 1088, 1088], [960, 960], [832]]",0.07923340797424316
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,LogSpaceSimulatedAnnealing,5,0.03770732217898649,6304.030434120285,0.49108300716468967,"[[960, 960, 960, 960], [448, 448], [2496, 2496, 2496], [896, 896, 896], [2176, 2176]]",0.08189082145690918
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,LogSpaceSimulatedAnnealing,6,0.038399698055883336,6624.240910065145,0.49072966972842785,"[[1088, 1088, 1088], [512], [2240, 2240, 2240, 2240], [1088, 1088, 1088], [960, 960, 960, 960, 960]]",0.07464599609375
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,LogSpaceSimulatedAnnealing,7,0.03521132735406172,6493.5938897067235,0.49235677830806684,"[[1024, 1024, 1024, 1024, 1024], [1280, 1280, 1280, 1280, 1280], [576, 576, 576], [1024, 1024], [1024, 1024]]",0.08281755447387695
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,LogSpaceSimulatedAnnealing,8,0.03543709604706822,12532.60473306616,0.4922415626660479,"[[448, 448, 448, 448], [576], [960, 960, 960, 960], [1152, 1152], [960, 960, 960, 960]]",0.08406615257263184
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,LogSpaceSimulatedAnnealing,9,0.03540779808965738,7462.107079336351,0.4922565141764986,"[[1344, 1344, 1344, 1344, 1344], [512, 512], [3136], [1024, 1024], [1024, 1024]]",0.0687398910522461
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Random,0,0.03892435303886971,6441.765987696977,0.49046192463100874,"[[3968], [256, 256, 256], [2816, 2816, 2816], [2624], [1280]]",0.09496760368347168
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Random,1,0.03780991990863471,9259.939429587412,0.4910306488720775,"[[1472], [256, 256], [1792, 1792, 1792, 1792, 1792], [1280, 1280], [2112]]",0.09215784072875977
tasks-40 tries @60days no noise-skewed_modifiers_10seeds_step64,3,config_03,Random,2,0.035107930108638156,6454.567163244289,0.4924095446143949,"[[768, 768, 768], [1152, 1152, 1152], [128, 128, 128], [960, 960, 960], [2880, 2880]]",0.09172892570495605
