competition,ModifiersLabel,Competitor,seed,step,Trial,Arch,score,qps,ne
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,1,6,6,"[[1024, 1024, 1024, 1024], [1024, 1024, 1024], [2048], [128, 128, 128, 128], [64, 64, 64]]",0.12445464545133941,4337.890659052715,0.4901183191388927
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,1,7,7,"[[128, 128, 128, 128, 128], [256, 256, 256], [64, 64], [512, 512], [512, 512, 512, 512, 512]]",0.06182865190547345,15693.156992143533,0.5251754941117708
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,1,8,8,"[[512, 512], [64], [256, 256, 256], [512, 512], [256, 256, 256, 256, 256]]",0.03589426475363786,16629.46917689388,0.5396932094679414
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,1,9,9,"[[64], [128, 128], [64, 64, 64, 64], [2048], [2048, 2048, 2048, 2048, 2048]]",0.12452038240733897,2652.7521869490656,0.4900815204896709
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,1,10,10,"[[1024, 1024, 1024], [2048, 2048, 2048, 2048], [2048, 2048, 2048, 2048], [512], [512, 512, 512, 512, 512]]",0.13742780381471656,1558.2354648717283,0.4828561224543374
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,1,11,11,"[[4096, 4096, 4096, 4096, 4096], [2048, 2048, 2048, 2048, 2048], [128, 128, 128, 128, 128], [1024], [64, 64, 64]]",0.14121366704133176,546.5838686037898,0.48073684797988725
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,1,12,12,"[[1024, 1024, 1024], [128, 128], [256], [1024, 1024, 1024, 1024, 1024], [1024]]",0.12123376949751466,3157.2455162105152,0.4919213214624642
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,1,13,13,"[[4096, 4096], [128, 128, 128, 128, 128], [256], [128, 128, 128, 128], [1024, 1024, 1024]]",0.13085898315368688,2074.9768014465863,0.48653325845235584
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,1,14,14,"[[256, 256, 256, 256, 256], [4096, 4096, 4096], [128], [4096, 4096, 4096], [64, 64, 64]]",0.14121366704133176,500.0,0.48073684797988725
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,1,15,15,"[[256, 256], [4096, 4096, 4096, 4096, 4096], [4096], [256, 256], [2048, 2048]]",0.14121366704133176,633.5801806249212,0.48073684797988725
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,1,16,16,"[[256, 256, 256, 256, 256], [2048], [128], [128], [128, 128, 128, 128]]",0.03281184459777997,18640.921381956065,0.54141870612876
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,1,17,17,"[[4096, 4096], [1024, 1024, 1024, 1024, 1024], [4096, 4096, 4096, 4096], [512], [512]]",0.14121366704133176,797.8038172163027,0.48073684797988725
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,1,18,18,"[[256, 256], [2048, 2048, 2048, 2048, 2048], [2048], [2048], [128, 128, 128, 128]]",0.13922437301597576,1527.8755469278624,0.4818504275779232
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,1,19,19,"[[2048, 2048], [4096], [1024], [2048, 2048, 2048], [1024, 1024, 1024, 1024]]",0.1406462296460975,999.6918736340864,0.4810544916758122
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,1,20,20,"[[4096, 4096, 4096], [2048], [512, 512, 512, 512], [256, 256], [512, 512, 512, 512, 512]]",0.14121366704133176,1004.2354949321085,0.48073684797988725
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,2,0,0,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26021.45014064819,0.559786328135504
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,2,1,1,"[[2048], [4096], [256, 256, 256, 256], [64, 64, 64, 64], [128, 128, 128]]",0.1261121124027066,2933.8679340146646,0.4891904918001809
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,2,2,2,"[[2048, 2048, 2048, 2048], [1024, 1024, 1024], [1024, 1024, 1024, 1024, 1024], [4096, 4096, 4096, 4096], [256, 256, 256, 256, 256]]",0.14121366704133176,500.0,0.48073684797988725
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,2,3,3,"[[512, 512, 512, 512], [128, 128, 128], [1024, 1024, 1024], [2048, 2048, 2048, 2048], [1024]]",0.12803544344104723,1357.1110106099886,0.4881138373804392
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,2,4,4,"[[128, 128, 128, 128], [64, 64, 64], [4096, 4096, 4096, 4096, 4096], [256, 256, 256, 256, 256], [256, 256, 256, 256, 256]]",0.13440430709209247,1194.108702981973,0.4845486345828249
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,2,5,5,"[[4096, 4096], [256], [128, 128, 128], [128], [256]]",0.12855939030347446,2151.431177164953,0.4878205390901829
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,2,6,6,"[[128, 128], [4096, 4096], [256, 256, 256, 256, 256], [64, 64, 64, 64], [64, 64, 64, 64]]",0.13154237014569808,2234.29757453874,0.4861507077574023
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,2,7,7,"[[256, 256, 256], [1024], [64, 64, 64], [1024, 1024, 1024], [4096, 4096]]",0.12494601931752157,2229.2923021762526,0.48984325476660084
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,2,8,8,"[[64, 64, 64, 64], [128, 128, 128], [64, 64, 64, 64, 64], [2048, 2048], [2048, 2048]]",0.12398036395523124,2400.0309543044846,0.4903838154361017
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,2,9,9,"[[256, 256], [256, 256, 256, 256, 256], [1024, 1024, 1024, 1024], [64, 64, 64], [512, 512, 512]]",0.07796010594125831,12314.926941072661,0.5161453266895921
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,2,10,10,"[[64, 64, 64, 64], [2048], [2048, 2048, 2048, 2048], [2048, 2048, 2048, 2048], [64]]",0.13222015890573427,1114.1046449461858,0.48577129087617016
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,2,11,11,"[[2048, 2048, 2048], [128, 128, 128, 128], [512, 512, 512], [512, 512, 512, 512, 512], [128, 128, 128, 128]]",0.12474512893995772,3286.036474901344,0.48995571045341507
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,2,12,12,"[[256, 256, 256, 256, 256], [64, 64, 64, 64], [256], [1024, 1024, 1024, 1024, 1024], [4096, 4096, 4096, 4096]]",0.13643785246440726,1156.475894197114,0.48341028368575983
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,2,13,13,"[[128, 128, 128], [128, 128], [128, 128, 128], [4096, 4096, 4096, 4096], [128]]",0.14121366704133176,500.0,0.48073684797988725
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,2,14,14,"[[1024], [128, 128, 128, 128], [4096, 4096, 4096, 4096], [64], [256, 256, 256, 256]]",0.1302255726469161,1584.5336240630854,0.4868878329941435
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,2,15,15,"[[2048, 2048, 2048], [128, 128, 128], [2048, 2048, 2048, 2048], [512, 512, 512, 512, 512], [64, 64]]",0.12858809607979724,2154.8231508618883,0.4878044699890589
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,2,16,16,"[[4096, 4096, 4096, 4096], [512], [512, 512], [64, 64, 64, 64], [1024, 1024]]",0.14121366704133176,821.5364913844176,0.48073684797988725
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,2,17,17,"[[128, 128, 128], [256, 256], [256], [1024], [128, 128, 128, 128]]",0.047208695692884176,22051.784476709596,0.533359545717518
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,2,18,18,"[[2048], [2048, 2048], [256, 256, 256, 256, 256], [512], [256, 256, 256, 256]]",0.12539331043804652,3390.1052714449224,0.48959286731263457
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,2,19,19,"[[64, 64, 64, 64, 64], [64, 64, 64, 64], [1024], [512, 512], [512, 512, 512, 512]]",0.08767395100479188,13143.309609546175,0.5107076490293995
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,2,20,20,"[[256, 256, 256, 256], [2048, 2048, 2048], [1024, 1024, 1024, 1024, 1024], [1024, 1024], [2048]]",0.13032960877095334,2090.339187507799,0.48682959499427525
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,3,0,0,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26021.45014064819,0.559786328135504
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,3,1,1,"[[64, 64, 64], [512, 512], [64], [2048], [256, 256, 256, 256]]",0.09063780212502062,16078.258781369921,0.5090485256936663
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,3,2,2,"[[128, 128, 128, 128], [256, 256], [1024], [2048, 2048, 2048, 2048, 2048], [256]]",0.1277237737112605,1184.3264908521842,0.48828830583406746
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,3,3,3,"[[256, 256], [256, 256, 256], [128, 128, 128, 128, 128], [256, 256, 256, 256], [4096]]",0.06079636160231422,13440.529094661493,0.5257533561101462
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,3,4,4,"[[2048, 2048], [64, 64, 64], [4096, 4096, 4096, 4096], [512], [512, 512]]",0.13467585479576777,1268.5590995408684,0.48439662589087085
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,3,5,5,"[[2048], [4096, 4096, 4096, 4096, 4096], [2048, 2048], [1024, 1024, 1024, 1024, 1024], [64]]",0.14121366704133176,546.5239214278265,0.48073684797988725
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,3,6,6,"[[256, 256], [2048, 2048, 2048, 2048, 2048], [64], [128, 128], [2048, 2048]]",0.13274639771331498,2067.2871246000145,0.48547670958635214
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,3,7,7,"[[512, 512, 512], [1024, 1024, 1024, 1024, 1024], [512, 512, 512, 512], [64], [64]]",0.12078479316451951,6001.695542089567,0.4921726522753313
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,3,8,8,"[[256, 256, 256], [64, 64, 64, 64], [2048], [1024, 1024], [1024, 1024]]",0.12129399474160334,4805.953419620502,0.49188760819421473
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,3,9,9,"[[256, 256, 256], [1024, 1024, 1024, 1024, 1024], [64, 64, 64], [64, 64, 64, 64, 64], [256, 256, 256, 256]]",0.12023597559906597,7447.6635753808505,0.4924798728451128
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,3,10,10,"[[1024], [128, 128, 128, 128], [64, 64], [2048], [64]]",0.09080332803072629,20867.717344237743,0.5089558665547
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,3,11,11,"[[128, 128], [64, 64, 64, 64, 64], [1024, 1024, 1024, 1024], [64, 64, 64], [1024]]",0.05732789240915705,16472.354037420366,0.5276949577440347
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,3,12,12,"[[1024, 1024, 1024, 1024, 1024], [512, 512, 512, 512, 512], [64, 64, 64, 64], [256], [128, 128, 128]]",0.1209133437335348,6111.5250431440545,0.4921006914243225
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,3,13,13,"[[2048, 2048, 2048, 2048], [1024, 1024, 1024], [256, 256], [512, 512, 512], [4096, 4096, 4096, 4096, 4096]]",0.14121366704133176,792.3763000274627,0.48073684797988725
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,3,14,14,"[[4096, 4096], [512, 512, 512, 512, 512], [128, 128], [64, 64, 64, 64], [1024, 1024, 1024, 1024, 1024]]",0.13358521190876665,1793.9198513805698,0.4850071528678923
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,3,15,15,"[[64, 64, 64, 64, 64], [2048, 2048, 2048, 2048], [64, 64, 64, 64], [64, 64, 64, 64, 64], [4096]]",0.12872553104368056,3096.281710206544,0.4877275357752692
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,3,16,16,"[[512, 512, 512, 512, 512], [128, 128, 128, 128, 128], [256, 256, 256], [2048, 2048, 2048, 2048, 2048], [128, 128, 128, 128, 128]]",0.12918587562186265,1175.276318939791,0.4874698411741716
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,3,17,17,"[[128, 128, 128], [64, 64], [1024, 1024, 1024, 1024, 1024], [2048, 2048, 2048, 2048, 2048], [64, 64, 64]]",0.1282577916351594,1146.153460004377,0.48798936990128955
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,3,18,18,"[[256, 256, 256, 256, 256], [1024], [4096, 4096, 4096, 4096, 4096], [1024, 1024], [2048]]",0.13882342616304627,976.9159599396535,0.48207487214450206
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,3,19,19,"[[64, 64, 64, 64, 64], [128], [2048, 2048, 2048, 2048, 2048], [256, 256, 256, 256], [512, 512, 512, 512, 512]]",0.12204129800183022,3857.1582756139805,0.49146927804616863
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,3,20,20,"[[1024, 1024], [512, 512], [4096, 4096, 4096, 4096, 4096], [2048, 2048], [64]]",0.1409054753470762,836.4586031606957,0.4809093694767764
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,4,0,0,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26021.45014064819,0.559786328135504
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,4,1,1,"[[4096, 4096, 4096], [64, 64], [256], [256, 256], [2048, 2048, 2048, 2048, 2048]]",0.14121366704133176,970.6380118750186,0.48073684797988725
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,4,2,2,"[[64, 64], [256, 256, 256, 256, 256], [4096, 4096, 4096, 4096, 4096], [1024, 1024, 1024], [64, 64, 64, 64]]",0.13666391576057738,1030.555643285045,0.48328373654327056
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,4,3,3,"[[4096, 4096], [256], [128], [256, 256, 256], [64]]",0.1289164352970523,2123.6864454840015,0.4876206701842488
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,4,4,4,"[[256, 256, 256, 256], [64, 64], [512, 512, 512, 512, 512], [512, 512, 512], [128, 128, 128]]",0.06126245109029798,12865.54648316435,0.5254924455870852
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,4,5,5,"[[128, 128, 128], [128], [128, 128], [64, 64, 64, 64], [256, 256, 256, 256, 256]]",0.008268501937764695,38252.59141333006,0.5551577337965814
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,4,6,6,"[[4096, 4096, 4096, 4096], [64, 64, 64, 64], [4096, 4096, 4096], [128, 128, 128], [2048, 2048, 2048]]",0.14121366704133176,591.1176118526927,0.48073684797988725
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,4,7,7,"[[64, 64, 64, 64], [512, 512, 512, 512, 512], [512, 512, 512, 512], [64, 64, 64, 64], [2048, 2048]]",0.11523491278354302,8929.510313734072,0.4952793994353894
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,4,8,8,"[[512], [2048, 2048, 2048], [4096], [4096, 4096, 4096, 4096, 4096], [64, 64, 64, 64]]",0.14121366704133176,500.0,0.48073684797988725
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,4,9,9,"[[64, 64, 64, 64, 64], [4096, 4096], [2048, 2048], [4096, 4096, 4096, 4096, 4096], [512, 512, 512]]",0.14121366704133176,500.0,0.48073684797988725
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,4,10,10,"[[1024, 1024, 1024, 1024], [1024], [512], [2048, 2048, 2048, 2048], [4096, 4096, 4096, 4096, 4096]]",0.14121366704133176,652.2709024560771,0.48073684797988725
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,4,11,11,"[[128, 128, 128], [128, 128, 128, 128], [512, 512, 512, 512, 512], [256], [2048]]",0.05255331164027716,16319.371269676794,0.5303677027810324
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,4,12,12,"[[512], [1024, 1024, 1024, 1024, 1024], [256], [4096, 4096], [64, 64, 64]]",0.13466510559176578,1031.4614370627824,0.4844026431483095
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,4,13,13,"[[128], [512, 512, 512, 512, 512], [512, 512], [1024, 1024, 1024], [512]]",0.11743145847248206,5132.298808028548,0.49404980318959635
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,4,14,14,"[[128, 128, 128], [512, 512], [256, 256, 256], [1024, 1024], [512, 512, 512, 512, 512]]",0.08996987576814314,7728.115749458003,0.5094224217364477
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,4,15,15,"[[64, 64, 64, 64], [128], [256, 256], [256], [2048, 2048, 2048, 2048, 2048]]",0.1207335967417146,4224.264318716902,0.49220131133286693
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,4,16,16,"[[512, 512, 512], [512], [128, 128, 128, 128, 128], [64, 64, 64, 64, 64], [1024, 1024, 1024, 1024]]",0.06297387430355043,11560.552412358249,0.5245344142706527
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,4,17,17,"[[512, 512, 512, 512, 512], [64, 64, 64, 64, 64], [512, 512, 512], [512, 512, 512, 512], [2048, 2048]]",0.1210772256489732,5371.720497560546,0.4920089525686314
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,4,18,18,"[[1024, 1024], [512], [64, 64, 64, 64, 64], [1024, 1024, 1024], [4096, 4096, 4096]]",0.1309864898403056,1509.4313692427522,0.48646188195244083
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,4,19,19,"[[128, 128], [128], [128, 128, 128, 128], [512, 512, 512], [128, 128, 128]]",0.017378058272899108,18976.046022553917,0.550058328704793
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,4,20,20,"[[1024, 1024, 1024, 1024, 1024], [256, 256, 256, 256, 256], [128, 128, 128], [128, 128, 128], [4096, 4096]]",0.1262314863527597,2871.283512146524,0.48912366789500566
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,5,0,0,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26021.45014064819,0.559786328135504
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,5,1,1,"[[4096, 4096, 4096, 4096], [128], [1024], [64, 64, 64, 64], [1024]]",0.14121366704133176,841.0360188650676,0.48073684797988725
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,5,2,2,"[[2048, 2048], [512], [2048, 2048, 2048, 2048, 2048], [128, 128, 128, 128], [4096, 4096, 4096, 4096, 4096]]",0.14121366704133176,850.4244175064104,0.48073684797988725
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,5,3,3,"[[4096, 4096, 4096], [128, 128], [128, 128, 128], [4096, 4096], [256, 256]]",0.14121366704133176,604.6661395857122,0.48073684797988725
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,5,4,4,"[[4096], [64, 64, 64], [1024], [128, 128, 128, 128, 128], [512, 512, 512, 512]]",0.1198485948797851,11102.107946630491,0.49269672327554953
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,5,5,5,"[[1024, 1024, 1024], [512, 512], [256, 256, 256, 256], [2048, 2048], [1024, 1024, 1024, 1024, 1024]]",0.12590710185040468,2257.575184286156,0.48930525390448304
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,config_01,Random,5,6,6,"[[512, 512, 512, 512], [1024, 1024, 1024, 1024], [512, 512], [4096, 4096, 4096, 4096], [2048, 2048, 2048, 2048]]",0.14121366704133176,500.0,0.48073684797988725
