competition,config_id,ModifiersLabel,Competitor,seed,best_score,best_qps,best_ne,best_arch
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Random,6,0.11473149718652821,8430.73326423192,0.49556120460396846,"[[1024, 1024, 1024], [64, 64, 64, 64, 64], [256, 256], [1024], [512]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Random,7,0.12064437961852018,7826.989516690742,0.49225125385866675,"[[4096], [64, 64, 64, 64, 64], [64, 64, 64, 64, 64], [256, 256, 256, 256], [1024, 1024, 1024, 1024]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Random,8,0.08672549697669117,9375.740570679089,0.5112385806271953,"[[1024, 1024, 1024, 1024], [128, 128], [64, 64, 64], [64, 64, 64, 64], [2048]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Random,9,0.1211316756683502,6580.120475817939,0.49197847219221746,"[[2048], [256, 256, 256, 256], [2048, 2048], [256, 256, 256, 256, 256], [64, 64, 64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,SimulatedAnnealing,0,0.1059603523278566,6635.044399669467,0.5004711715779488,"[[256, 256], [2048, 2048], [256, 256], [64, 64], [64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,SimulatedAnnealing,1,0.06614959953859176,11272.145367480565,0.5227566867021617,"[[1024, 1024], [512, 512, 512], [256, 256, 256], [64, 64, 64, 64], [256]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,SimulatedAnnealing,2,0.05782631512423688,11643.706055954355,0.5274159475225009,"[[256, 256], [512, 512], [1024, 1024], [512], [128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,SimulatedAnnealing,3,0.023342261378746544,21488.73269252028,0.5467196493479163,"[[512, 512, 512], [128, 128], [256, 256], [256], [256, 256]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,SimulatedAnnealing,4,0.042284778698410526,10509.443276447577,0.5361158871318984,"[[512], [2048], [512, 512], [64], [256]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,SimulatedAnnealing,5,0.12388177207204897,6101.708853856384,0.4904390058243723,"[[128, 128, 128, 128], [1024], [512, 512, 512, 512, 512], [4096], [64, 64, 64, 64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,SimulatedAnnealing,6,0.060680954643078044,11993.038869371409,0.5258179593480983,"[[64, 64, 64], [256, 256, 256, 256], [1024, 1024, 1024, 1024, 1024], [128], [128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,SimulatedAnnealing,7,0.11905973056242418,8714.16477169493,0.4931383187351621,"[[128], [512, 512, 512, 512], [512, 512], [2048], [128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,SimulatedAnnealing,8,0.11961854038562214,6470.382777092537,0.4928255046361081,"[[256, 256, 256], [2048, 2048], [64, 64, 64, 64], [64, 64], [1024, 1024]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,SimulatedAnnealing,9,0.04828470187859551,13778.285818905762,0.5327572121657675,"[[128, 128, 128], [256, 256, 256], [256, 256, 256], [512, 512, 512], [512, 512]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-ET,0,0.07776760468740199,10099.855187995083,0.5162530862596498,"[[64], [1024, 1024, 1024, 1024], [64], [128, 128, 128], [128, 128, 128, 128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-ET,1,0.12282124095544401,7276.09330707866,0.49103267664401,"[[64, 64], [512, 512], [256, 256, 256, 256], [4096], [256, 256, 256, 256]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-ET,2,0.07396632794724532,7494.999188708406,0.518380989008249,"[[64, 64], [512, 512], [64, 64, 64, 64, 64], [128], [2048, 2048, 2048]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-ET,3,0.12197039554804366,12234.539092586028,0.4915089682704296,"[[512, 512, 512, 512, 512], [256, 256, 256], [4096], [64, 64, 64, 64, 64], [1024]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-ET,4,0.11952706522549784,9447.839365859454,0.4928767111801097,"[[128, 128, 128, 128], [256, 256, 256, 256], [2048], [512, 512, 512], [64, 64, 64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-ET,5,0.07412222333840535,9493.96964833739,0.5182937208996583,"[[128, 128, 128], [512], [512], [256, 256, 256, 256, 256], [1024, 1024, 1024, 1024, 1024]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-ET,6,0.09599259948579505,7658.430617058114,0.5060509833411687,"[[64, 64], [2048, 2048], [128, 128, 128, 128, 128], [128], [256, 256, 256]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-ET,7,0.11763206414839773,7826.2940015186505,0.49393750687487237,"[[1024, 1024, 1024], [64, 64, 64], [512], [256, 256, 256, 256, 256], [4096]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-ET,8,0.12141536137630392,6152.492766020214,0.49181966881141753,"[[128], [1024, 1024, 1024, 1024, 1024], [2048], [64], [64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-ET,9,0.11212621360922267,8296.553216490285,0.49701960673146006,"[[128, 128, 128, 128], [64, 64, 64, 64], [2048, 2048], [512], [256]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-GBRT,0,0.11993758185810624,6783.932471897635,0.49264690958170326,"[[2048, 2048], [128, 128, 128, 128], [64], [64, 64, 64, 64, 64], [256, 256, 256, 256, 256]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-GBRT,1,0.11817534764178876,6626.220594154757,0.49363338420297037,"[[256, 256], [2048, 2048], [256], [64, 64, 64], [128, 128, 128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-GBRT,2,0.1199687893888681,6495.4922556681,0.4926294400326479,"[[64, 64], [1024, 1024], [2048, 2048], [128, 128, 128, 128], [512]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-GBRT,3,0.12197039554804366,12234.539092586028,0.4915089682704296,"[[512, 512, 512, 512, 512], [256, 256, 256], [4096], [64, 64, 64, 64, 64], [1024]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-GBRT,4,0.12043905825531309,6888.169283703354,0.4923661899506642,"[[512, 512, 512, 512], [512], [2048, 2048], [128, 128, 128, 128, 128], [512, 512, 512, 512]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-GBRT,5,0.11983829139161731,7533.775241850823,0.49270249102735797,"[[64, 64, 64], [512], [2048], [256, 256, 256, 256], [1024, 1024, 1024, 1024, 1024]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-GBRT,6,0.11494236391540898,6893.091714035181,0.49544316429208235,"[[64], [1024, 1024, 1024, 1024], [512, 512, 512, 512], [256, 256], [1024, 1024]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-GBRT,7,0.12079850563470904,11903.532880870927,0.49216497622199423,"[[64, 64], [512, 512, 512], [4096], [64, 64, 64, 64], [64, 64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-GBRT,8,0.11970296802607235,14545.705077466746,0.4927782431972673,"[[128, 128], [128, 128], [4096], [256], [64, 64, 64, 64, 64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-GBRT,9,0.11964660831991003,7309.97165900577,0.4928097925902347,"[[128, 128, 128, 128], [64, 64], [2048, 2048], [512], [512, 512, 512, 512, 512]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-GP,0,0.04787126417685558,18849.677168895854,0.5329886489387373,"[[256, 256, 256], [256, 256, 256, 256], [64, 64, 64, 64], [256, 256, 256, 256], [512, 512, 512]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-GP,1,0.12301868595068947,6933.334253488742,0.4909221496351128,"[[1024, 1024, 1024, 1024, 1024], [64, 64], [4096], [128, 128], [512]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-GP,2,0.1200076356149069,7261.062146700938,0.4926076944464117,"[[256, 256, 256, 256], [512, 512, 512, 512], [1024, 1024, 1024], [512, 512, 512], [256, 256, 256, 256, 256]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-GP,3,0.12021837177774558,6251.126940916622,0.4924897272236109,"[[128, 128, 128, 128], [256, 256, 256], [2048, 2048, 2048], [256, 256, 256, 256], [64, 64, 64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-GP,4,0.12434982276230942,8303.085690178386,0.4901769974470901,"[[4096], [128, 128, 128, 128, 128], [4096], [128, 128, 128, 128], [1024, 1024]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-GP,5,0.12144721977116506,13908.251260569075,0.49180183491753793,"[[256, 256, 256, 256, 256], [256, 256], [4096], [128, 128, 128, 128, 128], [128, 128, 128, 128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-GP,6,0.10693449956992694,6566.617634983722,0.49992585727024696,"[[512, 512, 512, 512], [128, 128], [128, 128], [128, 128, 128], [2048, 2048, 2048]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-GP,7,0.10451298292701226,6663.89751546301,0.5012813891803032,"[[512, 512], [512], [1024, 1024, 1024, 1024], [128, 128, 128], [2048, 2048]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-GP,8,0.1202762654470783,6052.072155513492,0.49245731913903285,"[[256, 256], [512, 512, 512, 512], [2048, 2048, 2048], [64, 64, 64, 64], [256]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-GP,9,0.12051282509816356,6573.253028326607,0.4923248962805668,"[[2048, 2048], [64, 64, 64, 64, 64], [512, 512, 512, 512, 512], [64, 64, 64, 64], [128, 128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-RF,0,0.07635388065621737,12585.356842866502,0.5170444696440636,"[[128, 128, 128], [64, 64, 64, 64, 64], [512, 512, 512, 512, 512], [256, 256, 256], [1024, 1024, 1024]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-RF,1,0.12050835584817815,7327.400922378113,0.49232739810560566,"[[128], [512, 512, 512, 512], [512, 512, 512, 512, 512], [2048], [256, 256, 256, 256]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-RF,2,0.12130272790272864,10485.694415952266,0.4918827194900154,"[[128, 128, 128, 128], [512, 512], [4096], [128, 128, 128, 128, 128], [128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-RF,3,0.12197039554804366,12234.539092586028,0.4915089682704296,"[[512, 512, 512, 512, 512], [256, 256, 256], [4096], [64, 64, 64, 64, 64], [1024]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-RF,4,0.11970235881293348,8492.490726171907,0.4927785842264534,"[[256, 256, 256, 256, 256], [512, 512, 512], [2048, 2048], [64, 64], [64, 64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-RF,5,0.07412222333840535,9493.96964833739,0.5182937208996583,"[[128, 128, 128], [512], [512], [256, 256, 256, 256, 256], [1024, 1024, 1024, 1024, 1024]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-RF,6,0.11280945052464658,7281.898466923549,0.4966371400473283,"[[1024, 1024, 1024, 1024], [256], [1024], [256, 256, 256, 256, 256], [128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-RF,7,0.11763206414839773,7826.2940015186505,0.49393750687487237,"[[1024, 1024, 1024], [64, 64, 64], [512], [256, 256, 256, 256, 256], [4096]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-RF,8,0.1209442686846432,6156.754965568617,0.49208338005949376,"[[64], [128, 128, 128, 128, 128], [1024, 1024, 1024, 1024], [2048], [64, 64, 64, 64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-RF,9,0.11212621360922267,8296.553216490285,0.49701960673146006,"[[128, 128, 128, 128], [64, 64, 64, 64], [2048, 2048], [512], [256]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-Random,0,0.022785937248542994,21153.033275422582,0.5470310719900161,"[[512], [256, 256], [512], [256, 256, 256], [128, 128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-Random,1,0.08924263800603197,8935.889604274918,0.5098295194929814,"[[64, 64], [64, 64], [2048], [512, 512, 512, 512, 512], [256, 256]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-Random,2,0.053928417386816724,16652.498688423824,0.529597937384379,"[[256, 256, 256, 256], [64, 64], [512], [512, 512], [256, 256, 256, 256, 256]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-Random,3,0.12197039554804366,12234.539092586028,0.4915089682704296,"[[512, 512, 512, 512, 512], [256, 256, 256], [4096], [64, 64, 64, 64, 64], [1024]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-Random,4,0.11952706522549784,9447.839365859454,0.4928767111801097,"[[128, 128, 128, 128], [256, 256, 256, 256], [2048], [512, 512, 512], [64, 64, 64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-Random,5,0.10213018182757416,6921.539107580383,0.5026152486584349,"[[2048, 2048], [128, 128, 128], [128, 128, 128, 128], [128], [64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-Random,6,0.11963967995868165,7625.799955158318,0.49281367099212675,"[[128, 128], [1024, 1024, 1024, 1024, 1024], [128], [256, 256], [128, 128, 128, 128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-Random,7,0.11763206414839773,7826.2940015186505,0.49393750687487237,"[[1024, 1024, 1024], [64, 64, 64], [512], [256, 256, 256, 256, 256], [4096]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-Random,8,0.11061948085018102,8313.625883429331,0.49786305513012546,"[[512, 512, 512, 512], [1024, 1024, 1024], [512], [64], [128, 128, 128, 128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,Skopt-Random,9,0.12016869604711533,6096.205538485728,0.49251753501845785,"[[128, 128, 128, 128], [64, 64], [2048, 2048, 2048], [256, 256, 256, 256, 256], [2048]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,TPE,0,0.12131808989082735,6169.0801736536805,0.49187412005910475,"[[256, 256, 256, 256], [1024, 1024, 1024, 1024, 1024], [512, 512, 512, 512], [256, 256, 256], [128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,TPE,1,0.10063543294802423,6870.178912073264,0.5034519886452028,"[[256], [256, 256, 256, 256], [512], [512, 512, 512, 512], [1024, 1024, 1024, 1024, 1024]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,TPE,2,0.12079725351054547,6097.271192674266,0.4921656771439821,"[[512, 512, 512, 512], [512], [2048], [512, 512, 512, 512, 512], [64, 64, 64, 64, 64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,TPE,3,0.10455693172583182,7456.754383497561,0.501256787243586,"[[1024, 1024, 1024, 1024], [512, 512, 512, 512], [64, 64, 64], [128], [64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,TPE,4,0.11199067152540358,8022.500042098639,0.497095481336869,"[[1024, 1024], [256, 256, 256, 256, 256], [64, 64, 64, 64, 64], [256, 256, 256, 256], [1024, 1024, 1024, 1024]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,TPE,5,0.12198556141748573,13387.035509573212,0.49150047862406165,"[[128, 128, 128], [128, 128], [128, 128], [4096], [128, 128, 128, 128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,TPE,6,0.11974511522652026,7234.955654938857,0.4927546497706874,"[[64, 64], [128, 128, 128, 128], [2048, 2048], [128, 128], [2048, 2048]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,TPE,7,0.11987593901732646,6127.226430190942,0.4926814164011992,"[[512, 512, 512], [512, 512, 512], [1024, 1024, 1024], [512, 512, 512, 512, 512], [128, 128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,TPE,8,0.12308667787931682,6115.311578744599,0.4908840886830437,"[[128, 128, 128, 128, 128], [1024, 1024, 1024, 1024], [2048], [128, 128, 128, 128, 128], [512, 512, 512, 512]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,1,config_01,TPE,9,0.119783586921873,7830.059556351224,0.4927331138416087,"[[1024, 1024, 1024, 1024, 1024], [64, 64, 64], [1024], [64, 64, 64], [1024]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,2,config_02,LogSpaceSimulatedAnnealing,0,0.0010325338707208322,24261.466654505006,0.5599807766844925,"[[256, 256, 256], [512, 512], [256, 256], [64], [64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,2,config_02,LogSpaceSimulatedAnnealing,1,0.07694608523337379,8263.912466718604,0.5174267087150406,"[[128], [128], [1024, 1024], [512], [1024, 1024, 1024]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,2,config_02,LogSpaceSimulatedAnnealing,2,0.019067654313539985,6286.914084371894,0.549871017262296,"[[1024, 1024], [1024, 1024, 1024], [64, 64], [128], [128, 128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,2,config_02,LogSpaceSimulatedAnnealing,3,0.12212866864266937,8989.436638202526,0.4920991790326326,"[[256, 256], [1024, 1024, 1024], [1024, 1024, 1024], [128, 128], [64, 64, 64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,2,config_02,LogSpaceSimulatedAnnealing,4,0.02909647105089038,25227.572633479853,0.5442492680299931,"[[128, 128, 128, 128], [1024], [512, 512], [64], [64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,2,config_02,LogSpaceSimulatedAnnealing,5,0.14239829133987542,10723.911477936774,0.48073684797988725,"[[128, 128, 128, 128], [256], [4096, 4096], [64], [1024, 1024]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,2,config_02,LogSpaceSimulatedAnnealing,6,0.0,25349.424410269436,0.5605595734306165,"[[256, 256], [512, 512], [256, 256], [64], [64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,2,config_02,LogSpaceSimulatedAnnealing,7,0.05133669055984847,6449.9757679115,0.5317823000690483,"[[256, 256, 256, 256, 256], [1024, 1024, 1024, 1024, 1024], [256, 256], [64, 64], [2048]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,2,config_02,LogSpaceSimulatedAnnealing,8,0.08014651344284132,6216.646699649124,0.5156326780431462,"[[128, 128], [2048, 2048], [512, 512], [128], [256]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,2,config_02,LogSpaceSimulatedAnnealing,9,0.04373584037575023,7030.746370083986,0.5360430294059564,"[[1024, 1024], [1024, 1024], [256, 256, 256], [256, 256], [128, 128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,2,config_02,Random,0,0.13771765708843642,6781.729336764148,0.48336062231925864,"[[64, 64, 64], [256, 256, 256, 256], [2048, 2048, 2048], [2048], [64, 64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,2,config_02,Random,1,0.01819412773837722,16856.578773352605,0.5503606809466496,"[[512, 512], [64], [256, 256, 256], [512, 512], [256, 256, 256, 256, 256]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,2,config_02,Random,2,0.14239829133987542,7140.581158049455,0.48073684797988725,"[[128, 128, 128, 128], [64, 64, 64], [4096, 4096, 4096, 4096, 4096], [256, 256, 256, 256, 256], [256, 256, 256, 256, 256]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,2,config_02,Random,3,0.14239829133987542,10477.07458435965,0.48073684797988725,"[[64, 64, 64, 64, 64], [128], [2048, 2048, 2048, 2048, 2048], [256, 256, 256, 256], [512, 512, 512, 512, 512]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,2,config_02,Random,4,0.0826328788113119,18162.683109851296,0.5142389221328036,"[[256, 256, 256, 256], [64, 64], [512, 512, 512, 512, 512], [512, 512, 512], [128, 128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,2,config_02,Random,5,0.14024411865890662,14486.161230669284,0.481944390099027,"[[256, 256, 256], [256, 256], [2048, 2048, 2048, 2048], [256, 256], [128, 128, 128, 128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,2,config_02,Random,6,0.1360556595569456,6865.190579002521,0.48429227094655386,"[[128, 128, 128], [1024, 1024, 1024, 1024], [2048, 2048, 2048], [64, 64, 64], [128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,2,config_02,Random,7,0.13470149377377055,10744.141569182506,0.4850513615403248,"[[256, 256], [256, 256, 256, 256], [2048, 2048, 2048], [512, 512, 512, 512], [64, 64, 64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,2,config_02,Random,8,0.14239829133987542,12658.336278708539,0.48073684797988725,"[[512], [128, 128, 128], [4096, 4096, 4096], [64, 64, 64, 64], [128, 128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,2,config_02,Random,9,0.14239829133987542,9166.781672259955,0.48073684797988725,"[[64, 64, 64], [256, 256], [4096, 4096, 4096, 4096], [64, 64, 64], [256, 256, 256, 256, 256]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,2,config_02,SimulatedAnnealing,0,0.054313447651347276,6158.3184112419995,0.5301136503836311,"[[256, 256], [2048, 2048], [256, 256], [64, 64], [64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds_pow2,2,config_02,SimulatedAnnealing,1,0.05502316450325501,16977.083046482232,0.5297158118078692,"[[512], [512, 512, 512], [512, 512, 512], [64, 64, 64, 64, 64], [1024]]"
