competition,config_id,ModifiersLabel,Competitor,seed,best_score,best_qps,best_ne,best_arch
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-ET,3,0.04390364868578295,72980.69512650758,0.5390309544810556,"[[4, 4, 4], [4096], [2, 2, 2, 2], [64], [32, 32, 32, 32]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-ET,4,0.09133734529863763,23928.69789660567,0.5122886384742571,"[[2], [512], [32, 32, 32, 32], [1024, 1024, 1024], [2, 2, 2, 2]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-ET,5,0.1273762014647842,12830.657884256567,0.491970540815019,"[[16], [2048], [16, 16, 16, 16, 16], [1024, 1024, 1024, 1024], [512, 512]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-ET,6,0.06857869624278537,6041.426277286341,0.5251195799441338,"[[2, 2, 2, 2], [2048, 2048], [16, 16, 16, 16], [256, 256], [32]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-ET,7,0.12702638400931068,13592.027038902794,0.4921677619807089,"[[2, 2, 2], [4096], [256, 256, 256, 256, 256], [2048], [128, 128, 128, 128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-ET,8,0.13329721904553413,15633.694681584833,0.48863237123235753,"[[512, 512], [128, 128, 128, 128, 128], [8192], [64, 64, 64], [8, 8, 8]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-ET,9,0.0985916422214664,10801.433172118745,0.5081987885454017,"[[64], [4], [512, 512, 512, 512, 512], [4, 4, 4, 4, 4], [1024, 1024, 1024]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-GBRT,0,0.11731391573830287,7397.3305449982045,0.4976434873459318,"[[2048], [512, 512], [512, 512, 512, 512, 512], [512, 512, 512], [2, 2, 2, 2]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-GBRT,1,0.08670903147474597,18290.583892447907,0.5148980035395049,"[[8, 8, 8], [2, 2, 2, 2, 2], [32], [1024, 1024, 1024, 1024], [8, 8]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-GBRT,2,0.1379311378584255,7024.347703933634,0.48601984616909677,"[[2, 2], [512, 512, 512, 512], [8192], [4, 4, 4, 4, 4], [32, 32, 32, 32, 32]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-GBRT,3,0.0647152393036696,7105.395055446538,0.5272977316321154,"[[32, 32, 32, 32], [1024, 1024, 1024, 1024], [256, 256, 256, 256, 256], [8], [128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-GBRT,4,0.0715847449315043,44480.806603629,0.5234248205282346,"[[128, 128], [256], [8, 8, 8, 8, 8], [16, 16, 16, 16, 16], [4, 4, 4, 4, 4]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-GBRT,5,0.12793724355819358,6417.76092216275,0.4916542347704464,"[[64, 64, 64, 64], [128], [16, 16, 16, 16], [1024, 1024, 1024, 1024, 1024], [1024, 1024, 1024]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-GBRT,6,0.07343633124076374,19942.861830788555,0.522380927478949,"[[2, 2], [2, 2], [1024, 1024, 1024], [512], [16]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-GBRT,7,0.13699500110878932,13390.39902430279,0.4865476242376853,"[[2, 2, 2, 2], [128], [8192], [256, 256, 256, 256, 256], [64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-GBRT,8,0.1362709863935076,11598.015520778801,0.4869558114904661,"[[64, 64, 64], [2, 2, 2], [512], [8192], [32, 32]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-GBRT,9,0.06683258386329641,10012.72651642834,0.5261040085754672,"[[128, 128], [1024, 1024, 1024], [8, 8, 8, 8], [2, 2, 2, 2], [128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-GP,0,0.09808372267088968,17344.961963673024,0.5084851449986719,"[[256, 256, 256], [128, 128, 128, 128], [1024, 1024, 1024], [4, 4, 4, 4], [128, 128, 128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-GP,1,0.12693731370177946,7147.959588736745,0.4922179783138415,"[[1024, 1024, 1024], [16, 16, 16], [1024, 1024, 1024, 1024], [512, 512, 512], [16, 16, 16]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-GP,2,0.12194367918642135,15337.718556742686,0.4950333050070593,"[[64, 64], [2, 2, 2], [1024, 1024], [2048], [4]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-GP,3,0.13167867931926527,8588.804924409458,0.48954487655916584,"[[8, 8, 8, 8], [32, 32, 32], [2048, 2048, 2048], [32, 32, 32, 32], [2, 2, 2]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-GP,4,0.10046716066501689,18351.467385798427,0.5071414029635153,"[[8, 8], [256, 256, 256, 256], [4096], [32], [2, 2, 2, 2, 2]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-GP,5,0.1320621749661175,7189.909128487474,0.4893286681987031,"[[1024, 1024, 1024, 1024, 1024], [2], [8192], [8, 8, 8, 8], [32, 32]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-GP,6,0.12668417104566299,17605.89186159079,0.4923606958625057,"[[16, 16, 16, 16, 16], [8, 8, 8], [128, 128, 128, 128, 128], [1024, 1024, 1024, 1024], [2, 2, 2]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-GP,7,0.1263899765286883,6015.6527808435685,0.4925265577561004,"[[512, 512, 512], [64, 64, 64], [1024, 1024, 1024, 1024], [512, 512], [1024, 1024, 1024]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-GP,8,0.13173718900876819,8064.967378624,0.48951188978567195,"[[32, 32], [128, 128, 128, 128], [2048, 2048, 2048], [4, 4, 4, 4], [16]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-GP,9,0.12912868065319272,7921.557642343643,0.49098252268448483,"[[128, 128, 128, 128], [128, 128], [2048, 2048, 2048], [2], [32, 32, 32, 32]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-RF,0,0.0804057469108738,57511.76320395964,0.5184516887827959,"[[16, 16], [8192], [4], [64, 64, 64, 64], [64, 64, 64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-RF,1,0.08670903147474597,18290.583892447907,0.5148980035395049,"[[8, 8, 8], [2, 2, 2, 2, 2], [32], [1024, 1024, 1024, 1024], [8, 8]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-RF,2,0.13337817676831787,23314.751090776375,0.48858672863731495,"[[256, 256], [128, 128, 128, 128, 128], [128, 128, 128], [8192], [32, 32, 32, 32, 32]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-RF,3,0.07650708556764056,29305.712782325907,0.5206496881184829,"[[256, 256, 256], [128], [2048], [32, 32, 32, 32, 32], [4, 4, 4]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-RF,4,0.1337781747460479,21278.795527612696,0.4883612165417715,"[[64], [128, 128], [8192], [16, 16, 16, 16, 16], [256, 256, 256, 256]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-RF,5,0.12743411414452904,8569.17923839704,0.4919378906255308,"[[2], [1024, 1024], [4, 4, 4, 4], [2048, 2048], [256]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-RF,6,0.06857869624278537,6041.426277286341,0.5251195799441338,"[[2, 2, 2, 2], [2048, 2048], [16, 16, 16, 16], [256, 256], [32]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-RF,7,0.12702638400931068,13592.027038902794,0.4921677619807089,"[[2, 2, 2], [4096], [256, 256, 256, 256, 256], [2048], [128, 128, 128, 128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-RF,8,0.13329721904553413,15633.694681584833,0.48863237123235753,"[[512, 512], [128, 128, 128, 128, 128], [8192], [64, 64, 64], [8, 8, 8]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-RF,9,0.12731885181443306,14793.97556079193,0.4920028735780564,"[[32], [32, 32, 32, 32, 32], [1024, 1024, 1024, 1024, 1024], [2, 2, 2, 2], [64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-Random,0,0.11097765549275031,11366.297253863137,0.5012157637209078,"[[128], [4096], [128, 128], [1024, 1024, 1024], [4]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-Random,1,0.1280964242359752,11380.071271336175,0.4915644913961917,"[[256, 256, 256, 256], [256, 256, 256, 256, 256], [32, 32, 32, 32], [1024, 1024, 1024, 1024, 1024], [2, 2, 2, 2, 2]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-Random,2,0.07500209095109205,40395.20676959085,0.5214981786325738,"[[8, 8], [32, 32, 32], [2048], [4, 4, 4, 4, 4], [256, 256, 256, 256, 256]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-Random,3,0.13308875322851615,19350.100704220567,0.48874990073466074,"[[512, 512, 512, 512, 512], [32, 32, 32], [8192], [4, 4, 4, 4, 4], [32, 32, 32]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-Random,4,0.1265205557890892,17597.067937346124,0.492452939377291,"[[2, 2], [64, 64, 64, 64, 64], [2, 2, 2, 2, 2], [1024, 1024, 1024, 1024], [64, 64, 64, 64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-Random,5,0.13183531016173905,6568.673855897027,0.48945657073893784,"[[2048], [64, 64], [2048, 2048, 2048], [64, 64, 64, 64], [32]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-Random,6,0.12586076803567434,13686.599929060163,0.4928249165551029,"[[128], [512], [512, 512, 512, 512], [1024, 1024, 1024], [2, 2]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-Random,7,0.12702638400931068,13592.027038902794,0.4921677619807089,"[[2, 2, 2], [4096], [256, 256, 256, 256, 256], [2048], [128, 128, 128, 128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-Random,8,0.13329721904553413,15633.694681584833,0.48863237123235753,"[[512, 512], [128, 128, 128, 128, 128], [8192], [64, 64, 64], [8, 8, 8]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,Skopt-Random,9,0.10143319329164222,22180.26096508494,0.5065967701050446,"[[128, 128, 128], [4, 4, 4], [512, 512, 512, 512], [512, 512, 512, 512], [128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,TPE,0,0.08026257183833888,21691.56885080086,0.5185324084674807,"[[128, 128], [16, 16, 16, 16], [16, 16, 16], [1024, 1024, 1024], [64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,TPE,1,0.10610541620991407,8783.230962545735,0.5039626498349248,"[[4, 4, 4, 4], [1024, 1024], [1024, 1024, 1024], [8, 8, 8], [16, 16, 16]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,TPE,2,0.13435451494088926,6484.652919994135,0.48803628568631524,"[[16], [4, 4], [512, 512, 512, 512], [2048, 2048, 2048], [256, 256, 256]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,TPE,3,0.13438614201386118,6651.914443726989,0.48801845487741397,"[[32, 32, 32], [64, 64, 64, 64], [1024, 1024, 1024, 1024], [2048, 2048], [256, 256, 256]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,TPE,4,0.12752446103386564,14910.376403927461,0.49188695457716436,"[[16, 16], [32, 32, 32, 32, 32], [2, 2, 2, 2], [1024, 1024, 1024, 1024, 1024], [16, 16, 16, 16]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,TPE,5,0.13632084498183544,6085.348417901312,0.4869277020615173,"[[32, 32, 32, 32], [64], [8, 8, 8, 8], [2048, 2048, 2048, 2048], [8, 8]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,TPE,6,0.13165629276193314,8210.491970848709,0.4895574977216143,"[[256, 256, 256], [8, 8, 8, 8], [8, 8, 8, 8], [2048, 2048, 2048], [16, 16]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,TPE,7,0.13547410212074568,20893.357172479755,0.4874050813674689,"[[2], [16, 16, 16, 16], [8192], [256, 256, 256, 256], [32, 32, 32, 32]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,TPE,8,0.13360278654566435,7872.246386709798,0.4884600974431864,"[[256], [2, 2, 2, 2], [2048, 2048, 2048], [256, 256, 256, 256, 256], [64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,3,config_03,TPE,9,0.1263532051000946,17368.269502564133,0.49254728886570587,"[[128, 128, 128, 128], [64, 64, 64], [8, 8, 8, 8, 8], [1024, 1024, 1024, 1024], [2, 2, 2, 2, 2]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,LogSpaceSimulatedAnnealing,0,0.10734836679318353,7440.667655590868,0.5108887398149818,"[[32, 32], [1024], [256, 256], [2048, 2048, 2048], [32]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,LogSpaceSimulatedAnnealing,1,0.07449926833226413,33790.78470819872,0.5296891697839137,"[[128], [128], [32, 32], [4096], [128, 128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,LogSpaceSimulatedAnnealing,2,0.015467163537413663,6072.595416877795,0.563474844402491,"[[1024, 1024, 1024], [32, 32, 32], [16, 16], [32, 32], [128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,LogSpaceSimulatedAnnealing,3,0.030778021566515146,10481.907153090033,0.5547120250976374,"[[256], [1024, 1024, 1024], [256], [16, 16], [64, 64, 64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,LogSpaceSimulatedAnnealing,4,0.009271104423443791,18995.994472654955,0.5670210170803847,"[[128, 128, 128, 128], [1024], [512, 512], [64], [64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,LogSpaceSimulatedAnnealing,5,0.003739759875595527,45291.620091283614,0.5701867555839717,"[[64, 64, 64, 64], [256], [128, 128], [32, 32], [32, 32]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,LogSpaceSimulatedAnnealing,6,0.0350552669163251,19104.96041125077,0.5522640415782507,"[[256, 256], [1024], [256], [64], [64, 64, 64, 64, 64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,LogSpaceSimulatedAnnealing,7,0.022808204291090192,20249.33596174792,0.5592733676784717,"[[256, 256, 256, 256, 256], [16, 16, 16, 16, 16], [512, 512, 512], [64, 64], [64, 64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,LogSpaceSimulatedAnnealing,8,0.04614818218978818,6017.059503595516,0.5459152653097589,"[[128, 128], [2048, 2048], [512, 512], [128], [256]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,LogSpaceSimulatedAnnealing,9,0.11307071689060173,14466.930085051064,0.5076136836550019,"[[128, 128, 128], [1024, 1024], [8, 8, 8], [256, 256], [1024, 1024, 1024]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Random,0,0.15360381091264988,10917.358716225892,0.4844154946242666,"[[8, 8, 8, 8], [2, 2, 2], [2, 2], [8, 8, 8], [2048, 2048, 2048, 2048]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Random,1,0.1505843695578162,33118.431818099605,0.48614360280368535,"[[64, 64, 64, 64], [8, 8], [16, 16, 16, 16, 16], [128], [8192]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Random,2,0.1600313354971322,7600.387479634685,0.48073684797988725,"[[256, 256, 256], [32, 32, 32, 32], [128, 128, 128, 128], [4, 4, 4, 4], [2048, 2048, 2048, 2048, 2048]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Random,3,0.15434377242515482,10779.188294705604,0.483991994581728,"[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [4], [64, 64, 64, 64, 64], [2048, 2048, 2048, 2048]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Random,4,0.15389700038614929,7806.447054027572,0.48424769433681847,"[[1024, 1024], [8, 8, 8, 8, 8], [16, 16, 16, 16], [256, 256, 256, 256, 256], [8192]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Random,5,0.1096149873336202,11102.67868567686,0.5095914914053392,"[[512, 512, 512, 512], [64, 64, 64], [64, 64, 64], [16, 16, 16, 16, 16], [1024, 1024, 1024]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Random,6,0.1600313354971322,6236.264252278673,0.48073684797988725,"[[512, 512, 512], [4, 4], [8, 8, 8], [64, 64], [2048, 2048, 2048, 2048, 2048]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Random,7,0.05414160617521408,18346.295632307207,0.5413404119685395,"[[16, 16], [32, 32, 32, 32], [4, 4, 4, 4], [1024, 1024, 1024, 1024], [4, 4]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Random,8,0.0934055139351577,32184.274573902298,0.5188686126579548,"[[8, 8, 8, 8], [64, 64, 64, 64, 64], [4, 4], [1024], [512, 512, 512, 512, 512]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Random,9,0.1600313354971322,8616.08922401294,0.48073684797988725,"[[4, 4, 4], [2, 2, 2, 2], [2, 2], [2, 2, 2], [2048, 2048, 2048, 2048, 2048]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,SimulatedAnnealing,0,0.017381585850801445,13814.35257486227,0.562379168590364,"[[512, 512, 512], [128, 128, 128, 128], [512, 512], [16, 16], [64, 64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,SimulatedAnnealing,1,0.047882801324071834,27782.260103416294,0.5449224957335811,"[[16], [512, 512, 512], [256, 256, 256], [32, 32, 32, 32], [1024]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,SimulatedAnnealing,2,0.032751490396262704,11287.088534609702,0.5535825553627624,"[[256, 256], [512, 512], [1024, 1024], [512], [128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,SimulatedAnnealing,3,0.016241707525527175,43012.99032097107,0.5630315518712299,"[[16, 16, 16], [128, 128], [256, 256], [256], [256, 256]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,SimulatedAnnealing,4,0.015538197678805,13036.59413960737,0.5634341896368139,"[[256, 256], [1024, 1024], [256, 256], [64], [256]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,SimulatedAnnealing,5,0.03733885805008643,7321.884156286368,0.5509570804377789,"[[64, 64, 64], [2048, 2048], [256, 256], [2], [64, 64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,SimulatedAnnealing,6,0.0407301409139584,6138.210613409192,0.549016157277805,"[[512, 512, 512], [1024, 1024, 1024, 1024], [64, 64, 64, 64, 64], [128], [128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,SimulatedAnnealing,7,0.035191515878830244,23909.382412470815,0.5521860626017207,"[[256], [16, 16, 16, 16], [128, 128], [1024, 1024], [128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,SimulatedAnnealing,8,0.049277926475522316,6729.522416870302,0.544124027771395,"[[1024, 1024], [512, 512], [256, 256, 256], [64, 64], [1024]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,SimulatedAnnealing,9,0.0656286704126032,21680.982282353852,0.5347660535580466,"[[128, 128, 128, 128], [512, 512], [256, 256], [256], [512, 512, 512, 512]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-ET,0,0.1600313354971322,7061.586905014964,0.48073684797988725,"[[32, 32, 32, 32, 32], [512, 512, 512, 512, 512], [32, 32, 32, 32], [16, 16, 16, 16, 16], [2048, 2048, 2048, 2048, 2048]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-ET,1,0.049438648141034824,18198.76187040292,0.5440320424031952,"[[8, 8, 8], [2, 2, 2, 2, 2], [32], [1024, 1024, 1024, 1024], [8, 8]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-ET,2,0.10460325407948919,23000.457219836324,0.5124598422728479,"[[256], [4, 4, 4], [128, 128, 128], [512, 512], [2048]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-ET,3,0.15611939108990452,14860.371519404347,0.4829757598622921,"[[4, 4, 4, 4], [256, 256, 256, 256], [16, 16, 16, 16], [512], [8192]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-ET,4,0.1600313354971322,8590.705701907584,0.48073684797988725,"[[16, 16, 16, 16], [128, 128, 128], [4, 4, 4, 4], [8], [4096, 4096]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-ET,5,0.15306455733338672,22381.62381725291,0.48472412407309284,"[[32], [64, 64, 64, 64, 64], [256, 256], [256, 256, 256, 256], [8192]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-ET,6,0.03348989530689133,8945.870434745899,0.5531599462056951,"[[2, 2, 2, 2], [2048, 2048], [16, 16, 16, 16], [256, 256], [32]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-ET,7,0.13917140287480942,26909.60261569747,0.49267555317416184,"[[64, 64, 64], [128], [128, 128, 128, 128, 128], [8192], [4, 4, 4, 4]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-ET,8,0.14993852489018658,37211.740298742305,0.4865132372233034,"[[16, 16, 16, 16, 16], [512, 512], [2, 2], [64, 64, 64], [8192]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-ET,9,0.1600313354971322,6913.603485917964,0.48073684797988725,"[[512, 512], [8, 8, 8, 8, 8], [8, 8, 8, 8], [16, 16, 16, 16, 16], [4096, 4096]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-GBRT,0,0.1600313354971322,7061.586905014964,0.48073684797988725,"[[32, 32, 32, 32, 32], [512, 512, 512, 512, 512], [32, 32, 32, 32], [16, 16, 16, 16, 16], [2048, 2048, 2048, 2048, 2048]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-GBRT,1,0.13907185870586034,6006.031679059273,0.49273252500184744,"[[4, 4, 4], [2, 2, 2, 2, 2], [64], [2048, 2048, 2048, 2048], [4, 4]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-GBRT,2,0.1510073015432414,9118.352495101382,0.485901547357839,"[[64], [1024, 1024, 1024, 1024], [512], [32, 32, 32], [8192]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-GBRT,3,0.1600313354971322,8178.900086407891,0.48073684797988725,"[[2, 2, 2], [512], [128, 128, 128, 128], [128], [4096, 4096]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-GBRT,4,0.13951884160138603,23360.176396155624,0.4924767045678517,"[[16, 16, 16, 16], [8, 8, 8], [16, 16], [8], [1024, 1024, 1024, 1024, 1024]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-GBRT,5,0.15256053026530791,8756.13888630106,0.48501259243416933,"[[128, 128], [4096], [512, 512, 512], [2, 2, 2, 2], [8192]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-GBRT,6,0.061981651356734356,225589.40635707905,0.5368533414766723,"[[2], [8192], [16, 16, 16, 16, 16], [256], [32, 32]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-GBRT,7,0.11231485565210808,17439.338571968245,0.5080462835419497,"[[2, 2, 2], [4096], [256, 256, 256, 256, 256], [2048], [128, 128, 128, 128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-GBRT,8,0.14993852489018658,37211.740298742305,0.4865132372233034,"[[16, 16, 16, 16, 16], [512, 512], [2, 2], [64, 64, 64], [8192]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-GBRT,9,0.05694932993853201,8479.321363821222,0.5397334755088627,"[[256, 256, 256, 256], [8192], [2, 2, 2], [2], [8]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-GP,0,0.06270821928574055,13328.22632485028,0.5364375069452253,"[[256, 256, 256], [128, 128, 128, 128], [1024, 1024, 1024], [4, 4, 4, 4], [128, 128, 128, 128]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-GP,1,0.14805542516427048,10206.268025473726,0.487590986269102,"[[256, 256, 256, 256, 256], [256, 256, 256], [16, 16, 16], [128, 128, 128], [2048, 2048, 2048]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-GP,2,0.06257101280148943,8673.690945047707,0.5365160339374201,"[[8, 8, 8, 8, 8], [2048, 2048], [16, 16], [512, 512], [64, 64, 64, 64]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-GP,3,0.1492658921667279,59905.90616402092,0.4868982031738071,"[[2, 2, 2, 2, 2], [128, 128], [128], [8, 8, 8, 8, 8], [8192]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-GP,4,0.13356717284400446,7535.1613824164315,0.4958830060164151,"[[2, 2, 2], [512], [8192], [32], [16, 16, 16, 16]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-GP,5,0.06602530013949563,7587.1627217579935,0.5345390516081177,"[[2, 2], [1024, 1024, 1024, 1024, 1024], [256, 256, 256, 256, 256], [512, 512], [256, 256]]"
tasks-20 tries @60days no noise-skewed_modifiers_10seeds,4,config_04,Skopt-GP,6,0.1600313354971322,8298.06195055534,0.48073684797988725,"[[4, 4, 4, 4, 4], [256, 256], [128], [128, 128], [2048, 2048, 2048, 2048, 2048]]"
