ModeTag,ModifiersLabel,Competitor,seed,step,Trial,Arch,score,qps,ne
hardQPS_Q3500,modifiers_15,Skopt-GBRT,0,9,9,"[[128], [2048, 2048, 2048, 2048, 2048], [128, 128, 128, 128], [512, 512, 512], [64]]",0.1161785154816829,1864.0630290951856,0.4895971037558253
hardQPS_Q3500,modifiers_15,Skopt-GBRT,0,10,10,"[[2048, 2048]]",0.041210696812691475,5143.0705700162525,0.5311258825173348
hardQPS_Q3500,modifiers_15,Skopt-GBRT,0,11,11,"[[2048, 2048], [512], [128, 128, 128], [2048, 2048, 2048, 2048, 2048]]",0.12147890506810344,1566.9287058922373,0.4866609278020315
hardQPS_Q3500,modifiers_16,Random,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26991.69560639004,0.5584179817387741
hardQPS_Q3500,modifiers_16,Random,0,2,2,"[[512], [512, 512, 512, 512], [512, 512], [1024, 1024, 1024], [64]]",0.07695607318582688,7340.462147466601,0.5154443266678033
hardQPS_Q3500,modifiers_16,Random,0,3,3,"[[128, 128, 128], [128], [2048, 2048], [128], [512, 512, 512, 512, 512]]",0.10989515280278875,8321.750821248108,0.4970505523077666
hardQPS_Q3500,modifiers_16,Random,0,4,4,"[[2048, 2048, 2048, 2048]]",0.02783602187997883,4047.3912402672618,0.54287384658092
hardQPS_Q3500,modifiers_16,Random,0,5,5,"[[512, 512, 512]]",-0.020812881271703387,30620.268102858416,0.5700402688926874
hardQPS_Q3500,modifiers_16,Random,0,6,6,"[[512, 512]]",-0.029581275685987986,35359.111111675425,0.5749366980046018
hardQPS_Q3500,modifiers_16,Random,0,7,7,"[[64, 64, 64, 64], [128, 128], [64, 64], [1024, 1024, 1024]]",0.05654473336148599,11863.823439034017,0.526842385857096
hardQPS_Q3500,modifiers_16,Random,0,8,8,"[[256, 256, 256, 256], [256, 256, 256, 256, 256], [64], [2048, 2048, 2048, 2048, 2048]]",0.12374229822755935,1894.0157121988334,0.48931805730682293
hardQPS_Q3500,modifiers_16,Random,0,9,9,"[[128, 128, 128, 128, 128]]",-0.007509801706248365,46171.496973821755,0.5626115900508357
hardQPS_Q3500,modifiers_16,Random,0,10,10,"[[256, 256], [64, 64, 64], [128, 128], [128, 128], [512, 512, 512, 512]]",0.08649526046855378,18306.7852384783,0.5101174729579547
hardQPS_Q3500,modifiers_16,Random,0,11,11,"[[64, 64, 64, 64], [2048, 2048, 2048, 2048], [128, 128, 128, 128, 128]]",0.11998866510659807,3112.798601469614,0.49141415353841794
hardQPS_Q3500,modifiers_16,SimulatedAnnealing,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26991.69560639004,0.5584179817387741
hardQPS_Q3500,modifiers_16,SimulatedAnnealing,0,2,2,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26991.69560639004,0.5584179817387741
hardQPS_Q3500,modifiers_16,SimulatedAnnealing,0,3,3,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26991.69560639004,0.5584179817387741
hardQPS_Q3500,modifiers_16,SimulatedAnnealing,0,4,4,"[[256, 256], [512, 512], [256, 256], [64, 64], [64]]",0.012016854130227033,26905.85934868166,0.5517075543085235
hardQPS_Q3500,modifiers_16,SimulatedAnnealing,0,5,5,"[[256, 256], [512, 512], [256], [64, 64], [64]]",0.006506087100952549,27442.299269969448,0.5547848657108435
hardQPS_Q3500,modifiers_16,SimulatedAnnealing,0,6,6,"[[256, 256], [512, 512], [64, 64], [64]]",-0.002098970579767622,29914.25605830213,0.559590084653657
hardQPS_Q3500,modifiers_16,SimulatedAnnealing,0,7,7,"[[256, 256], [512, 512], [64, 64], [64], [128]]",-0.0002471063264290405,29764.34374328566,0.5585559703548535
hardQPS_Q3500,modifiers_16,SimulatedAnnealing,0,8,8,"[[256, 256], [1024, 1024], [64, 64], [64], [128]]",0.01673215737352408,17706.315192642283,0.5490744441881152
hardQPS_Q3500,modifiers_16,SimulatedAnnealing,0,9,9,"[[1024, 1024], [64, 64], [64], [128]]",-0.013095350494360301,21372.831887411885,0.5657306609319966
hardQPS_Q3500,modifiers_16,SimulatedAnnealing,0,10,10,"[[1024, 1024], [64, 64], [64], [128, 128]]",-0.0010352902803333903,21154.605636104567,0.5589961064476316
hardQPS_Q3500,modifiers_16,SimulatedAnnealing,0,11,11,"[[1024, 1024], [64], [64], [128, 128]]",-0.01172205367037428,21193.589133096433,0.5649637872912181
hardQPS_Q3500,modifiers_16,LogSpaceSimulatedAnnealing,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26991.69560639004,0.5584179817387741
hardQPS_Q3500,modifiers_16,LogSpaceSimulatedAnnealing,0,2,2,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26991.69560639004,0.5584179817387741
hardQPS_Q3500,modifiers_16,LogSpaceSimulatedAnnealing,0,3,3,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26991.69560639004,0.5584179817387741
hardQPS_Q3500,modifiers_16,LogSpaceSimulatedAnnealing,0,4,4,"[[256, 256, 256], [512, 512], [256, 256], [64], [64]]",0.008183732257988525,26255.846110096034,0.5538480384881777
hardQPS_Q3500,modifiers_16,LogSpaceSimulatedAnnealing,0,5,5,"[[128, 128, 128], [512, 512], [256, 256], [64], [64]]",0.007061152886879859,30007.27711935663,0.5544749069949337
hardQPS_Q3500,modifiers_16,LogSpaceSimulatedAnnealing,0,6,6,"[[128, 128], [512, 512], [256, 256], [64], [64]]",-0.0009863784062826002,30243.772111251463,0.5589687931776411
hardQPS_Q3500,modifiers_16,LogSpaceSimulatedAnnealing,0,7,7,"[[128, 128], [256, 256], [256, 256], [64], [64]]",-0.008690343123071721,38960.77457350824,0.5632708256061773
hardQPS_Q3500,modifiers_16,LogSpaceSimulatedAnnealing,0,8,8,"[[128, 128], [256, 256], [256, 256], [64], [128]]",-0.006838478869733139,38706.86540848638,0.5622367113073737
hardQPS_Q3500,modifiers_16,LogSpaceSimulatedAnnealing,0,9,9,"[[128, 128], [256, 256], [256, 256], [64], [64]]",-0.008690343123071721,38960.77457350824,0.5632708256061773
hardQPS_Q3500,modifiers_16,LogSpaceSimulatedAnnealing,0,10,10,"[[64, 64], [256, 256], [256, 256], [64], [64]]",-0.009046083441174333,40963.62056595973,0.5634694773966352
hardQPS_Q3500,modifiers_16,LogSpaceSimulatedAnnealing,0,11,11,"[[64, 64], [256, 256], [256, 256], [128], [64]]",-0.007397057674883607,39802.95817772149,0.5625486317563879
hardQPS_Q3500,modifiers_16,TPE,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26991.69560639004,0.5584179817387741
hardQPS_Q3500,modifiers_16,TPE,0,2,2,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26991.69560639004,0.5584179817387741
hardQPS_Q3500,modifiers_16,TPE,0,3,3,"[[512, 512, 512, 512], [256, 256, 256], [256, 256, 256, 256]]",0.033377771702898046,21163.8420361889,0.5397792338295042
hardQPS_Q3500,modifiers_16,TPE,0,4,4,"[[2048, 2048, 2048], [64], [1024]]",0.014391686239492834,5592.12305166601,0.5503814053550988
hardQPS_Q3500,modifiers_16,TPE,0,5,5,"[[64, 64, 64, 64], [64, 64, 64, 64], [512, 512, 512, 512, 512]]",0.04359210652766245,30157.330552149964,0.5340753655918552
hardQPS_Q3500,modifiers_16,TPE,0,6,6,"[[512], [512, 512, 512, 512], [1024, 1024, 1024, 1024, 1024]]",0.05149493869384748,9178.96476984825,0.5296622820035939
hardQPS_Q3500,modifiers_16,TPE,0,7,7,"[[128, 128, 128, 128], [128], [512, 512], [2048, 2048, 2048]]",0.10041707874601036,3379.3766477854074,0.5023432792933235
hardQPS_Q3500,modifiers_16,TPE,0,8,8,"[[128, 128, 128, 128]]",-0.015559883190759112,46765.618080813656,0.5671069003062489
hardQPS_Q3500,modifiers_16,TPE,0,9,9,"[[2048], [2048], [2048, 2048, 2048], [1024, 1024, 1024, 1024], [128]]",0.12302035687378979,2134.2376199701403,0.4897212023405287
hardQPS_Q3500,modifiers_16,TPE,0,10,10,"[[64, 64]]",-0.03192283546845499,49827.29484049487,0.5762442670924477
hardQPS_Q3500,modifiers_16,TPE,0,11,11,"[[128, 128, 128, 128, 128], [64, 64, 64, 64], [128, 128, 128, 128]]",0.04115186056363889,44195.41591266952,0.5354380428180314
hardQPS_Q3500,modifiers_16,Skopt-Random,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26991.69560639004,0.5584179817387741
hardQPS_Q3500,modifiers_16,Skopt-Random,0,2,2,"[[2048, 2048, 2048, 2048]]",0.02783602187997883,4047.3912402672618,0.54287384658092
hardQPS_Q3500,modifiers_16,Skopt-Random,0,3,3,"[[2048, 2048, 2048], [64, 64], [128], [1024, 1024], [512, 512]]",0.09710912334838499,4043.1675437309227,0.5041905010701473
hardQPS_Q3500,modifiers_16,Skopt-Random,0,4,4,"[[128, 128, 128, 128]]",-0.015559883190759112,46765.618080813656,0.5671069003062489
hardQPS_Q3500,modifiers_16,Skopt-Random,0,5,5,"[[1024, 1024]]",-0.02547082272961087,21806.958478019398,0.5726413471606695
hardQPS_Q3500,modifiers_16,Skopt-Random,0,6,6,"[[128], [1024], [128, 128, 128, 128, 128]]",0.006928667259935322,35072.57960096699,0.5545488893513415
hardQPS_Q3500,modifiers_16,Skopt-Random,0,7,7,"[[512, 512]]",-0.029581275685987986,35359.111111675425,0.5749366980046018
hardQPS_Q3500,modifiers_16,Skopt-Random,0,8,8,"[[1024, 1024], [1024, 1024, 1024], [512, 512, 512, 512, 512], [1024, 1024, 1024, 1024], [1024, 1024, 1024, 1024, 1024]]",0.13211192855511072,2342.002913511062,0.48464430523141205
hardQPS_Q3500,modifiers_16,Skopt-Random,0,9,9,"[[128], [2048, 2048, 2048, 2048, 2048], [128, 128, 128, 128], [512, 512, 512], [64]]",0.12340174338075348,2284.159770867643,0.4895082292570476
hardQPS_Q3500,modifiers_16,Skopt-Random,0,10,10,"[[2048, 2048]]",-0.012659885989472283,9326.775815804442,0.5654874897220582
hardQPS_Q3500,modifiers_16,Skopt-Random,0,11,11,"[[256, 256]]",-0.031062748310753476,43918.0893766276,0.5757639789577246
hardQPS_Q3500,modifiers_16,Skopt-GP,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26991.69560639004,0.5584179817387741
hardQPS_Q3500,modifiers_16,Skopt-GP,0,2,2,"[[128, 128, 128, 128], [64, 64, 64, 64], [128, 128, 128, 128]]",0.03310206700121735,44736.17982000491,0.5399331922925726
hardQPS_Q3500,modifiers_16,Skopt-GP,0,3,3,"[[2048, 2048, 2048], [128, 128, 128, 128], [1024, 1024]]",0.05743982648892148,5077.454569044758,0.5263425497594052
hardQPS_Q3500,modifiers_16,Skopt-GP,0,4,4,"[[128, 128, 128, 128], [256, 256, 256, 256], [128, 128, 128]]",0.033512058608624024,35940.50691472047,0.5397042456066348
hardQPS_Q3500,modifiers_16,Skopt-GP,0,5,5,"[[256, 256], [512, 512]]",-0.007544954705919378,30407.310635545415,0.5626312201179641
hardQPS_Q3500,modifiers_16,Skopt-GP,0,6,6,"[[64, 64], [512, 512], [2048, 2048, 2048, 2048], [512, 512, 512]]",0.09976315490356173,4327.509655767432,0.5027084421256345
hardQPS_Q3500,modifiers_16,Skopt-GP,0,7,7,"[[512, 512, 512], [256, 256, 256], [1024, 1024, 1024], [2048, 2048, 2048], [512, 512]]",0.12295931169774257,2488.3025888983793,0.48975529106453186
hardQPS_Q3500,modifiers_16,Skopt-GP,0,8,8,"[[64, 64, 64]]",-0.023908800368615667,49655.77865702859,0.5717690857864117
hardQPS_Q3500,modifiers_16,Skopt-GP,0,9,9,"[[512, 512, 512], [1024, 1024, 1024, 1024]]",0.051783515162321526,8382.708356051295,0.5295011357144913
hardQPS_Q3500,modifiers_16,Skopt-GP,0,10,10,"[[128, 128]]",-0.0316600461597804,48000.94179990303,0.5760975208170751
hardQPS_Q3500,modifiers_16,Skopt-GP,0,11,11,"[[128, 128, 128, 128], [128, 128, 128, 128, 128], [128, 128, 128, 128], [128, 128, 128]]",0.07138172515918308,39447.724839467344,0.5185571428423512
hardQPS_Q3500,modifiers_16,Skopt-RF,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26991.69560639004,0.5584179817387741
hardQPS_Q3500,modifiers_16,Skopt-RF,0,2,2,"[[2048, 2048, 2048, 2048]]",0.02783602187997883,4047.3912402672618,0.54287384658092
hardQPS_Q3500,modifiers_16,Skopt-RF,0,3,3,"[[2048, 2048, 2048], [64, 64], [128], [1024, 1024], [512, 512]]",0.09710912334838499,4043.1675437309227,0.5041905010701473
hardQPS_Q3500,modifiers_16,Skopt-RF,0,4,4,"[[128, 128, 128, 128]]",-0.015559883190759112,46765.618080813656,0.5671069003062489
hardQPS_Q3500,modifiers_16,Skopt-RF,0,5,5,"[[1024, 1024]]",-0.02547082272961087,21806.958478019398,0.5726413471606695
hardQPS_Q3500,modifiers_16,Skopt-RF,0,6,6,"[[128], [1024], [128, 128, 128, 128, 128]]",0.006928667259935322,35072.57960096699,0.5545488893513415
hardQPS_Q3500,modifiers_16,Skopt-RF,0,7,7,"[[512, 512]]",-0.029581275685987986,35359.111111675425,0.5749366980046018
hardQPS_Q3500,modifiers_16,Skopt-RF,0,8,8,"[[1024, 1024], [1024, 1024, 1024], [512, 512, 512, 512, 512], [1024, 1024, 1024, 1024], [1024, 1024, 1024, 1024, 1024]]",0.13211192855511072,2342.002913511062,0.48464430523141205
hardQPS_Q3500,modifiers_16,Skopt-RF,0,9,9,"[[128], [2048, 2048, 2048, 2048, 2048], [128, 128, 128, 128], [512, 512, 512], [64]]",0.12340174338075348,2284.159770867643,0.4895082292570476
hardQPS_Q3500,modifiers_16,Skopt-RF,0,10,10,"[[2048, 2048]]",-0.012659885989472283,9326.775815804442,0.5654874897220582
hardQPS_Q3500,modifiers_16,Skopt-RF,0,11,11,"[[512], [2048, 2048], [64]]",0.04621260956630063,6512.7161086067135,0.5326120295738785
hardQPS_Q3500,modifiers_16,Skopt-ET,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26991.69560639004,0.5584179817387741
hardQPS_Q3500,modifiers_16,Skopt-ET,0,2,2,"[[2048, 2048, 2048, 2048]]",0.02783602187997883,4047.3912402672618,0.54287384658092
hardQPS_Q3500,modifiers_16,Skopt-ET,0,3,3,"[[2048, 2048, 2048], [64, 64], [128], [1024, 1024], [512, 512]]",0.09710912334838499,4043.1675437309227,0.5041905010701473
hardQPS_Q3500,modifiers_16,Skopt-ET,0,4,4,"[[128, 128, 128, 128]]",-0.015559883190759112,46765.618080813656,0.5671069003062489
hardQPS_Q3500,modifiers_16,Skopt-ET,0,5,5,"[[1024, 1024]]",-0.02547082272961087,21806.958478019398,0.5726413471606695
hardQPS_Q3500,modifiers_16,Skopt-ET,0,6,6,"[[128], [1024], [128, 128, 128, 128, 128]]",0.006928667259935322,35072.57960096699,0.5545488893513415
hardQPS_Q3500,modifiers_16,Skopt-ET,0,7,7,"[[512, 512]]",-0.029581275685987986,35359.111111675425,0.5749366980046018
hardQPS_Q3500,modifiers_16,Skopt-ET,0,8,8,"[[1024, 1024], [1024, 1024, 1024], [512, 512, 512, 512, 512], [1024, 1024, 1024, 1024], [1024, 1024, 1024, 1024, 1024]]",0.13211192855511072,2342.002913511062,0.48464430523141205
hardQPS_Q3500,modifiers_16,Skopt-ET,0,9,9,"[[128], [2048, 2048, 2048, 2048, 2048], [128, 128, 128, 128], [512, 512, 512], [64]]",0.12340174338075348,2284.159770867643,0.4895082292570476
hardQPS_Q3500,modifiers_16,Skopt-ET,0,10,10,"[[2048, 2048]]",-0.012659885989472283,9326.775815804442,0.5654874897220582
hardQPS_Q3500,modifiers_16,Skopt-ET,0,11,11,"[[128, 128, 128]]",-0.023609964675269858,47375.22844681006,0.571602210561662
hardQPS_Q3500,modifiers_16,Skopt-GBRT,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,26991.69560639004,0.5584179817387741
hardQPS_Q3500,modifiers_16,Skopt-GBRT,0,2,2,"[[2048, 2048, 2048, 2048]]",0.02783602187997883,4047.3912402672618,0.54287384658092
hardQPS_Q3500,modifiers_16,Skopt-GBRT,0,3,3,"[[2048, 2048, 2048], [64, 64], [128], [1024, 1024], [512, 512]]",0.09710912334838499,4043.1675437309227,0.5041905010701473
hardQPS_Q3500,modifiers_16,Skopt-GBRT,0,4,4,"[[128, 128, 128, 128]]",-0.015559883190759112,46765.618080813656,0.5671069003062489
hardQPS_Q3500,modifiers_16,Skopt-GBRT,0,5,5,"[[1024, 1024]]",-0.02547082272961087,21806.958478019398,0.5726413471606695
hardQPS_Q3500,modifiers_16,Skopt-GBRT,0,6,6,"[[128], [1024], [128, 128, 128, 128, 128]]",0.006928667259935322,35072.57960096699,0.5545488893513415
hardQPS_Q3500,modifiers_16,Skopt-GBRT,0,7,7,"[[512, 512]]",-0.029581275685987986,35359.111111675425,0.5749366980046018
hardQPS_Q3500,modifiers_16,Skopt-GBRT,0,8,8,"[[1024, 1024], [1024, 1024, 1024], [512, 512, 512, 512, 512], [1024, 1024, 1024, 1024], [1024, 1024, 1024, 1024, 1024]]",0.13211192855511072,2342.002913511062,0.48464430523141205
hardQPS_Q3500,modifiers_16,Skopt-GBRT,0,9,9,"[[128], [2048, 2048, 2048, 2048, 2048], [128, 128, 128, 128], [512, 512, 512], [64]]",0.12340174338075348,2284.159770867643,0.4895082292570476
hardQPS_Q3500,modifiers_16,Skopt-GBRT,0,10,10,"[[2048, 2048]]",-0.012659885989472283,9326.775815804442,0.5654874897220582
hardQPS_Q3500,modifiers_16,Skopt-GBRT,0,11,11,"[[512, 512, 512], [64, 64]]",-0.010068079640224456,30233.745613037376,0.5640401784514535
hardQPS_Q3500,modifiers_17,Random,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,21604.07199351413,0.5603378468000548
hardQPS_Q3500,modifiers_17,Random,0,2,2,"[[512], [512, 512, 512, 512], [512, 512], [1024, 1024, 1024], [64]]",0.096657945117785,8829.577514181721,0.5061767419566373
hardQPS_Q3500,modifiers_17,Random,0,3,3,"[[128, 128, 128], [128], [2048, 2048], [128], [512, 512, 512, 512, 512]]",0.10963648207304472,7825.7032748589545,0.49890437650451214
hardQPS_Q3500,modifiers_17,Random,0,4,4,"[[2048, 2048, 2048, 2048]]",0.03761958834863038,1818.722910712137,0.5392581676672789
hardQPS_Q3500,modifiers_17,Random,0,5,5,"[[512, 512, 512]]",-0.014336261544742965,20187.508195953626,0.5683709967251985
hardQPS_Q3500,modifiers_17,Random,0,6,6,"[[512, 512]]",-0.023211752549517142,25430.457649615168,0.573344270244107
hardQPS_Q3500,modifiers_17,Random,0,7,7,"[[64, 64, 64, 64], [128, 128], [64, 64], [1024, 1024, 1024]]",0.0736835162525838,21436.449477509243,0.5190501839584252
hardQPS_Q3500,modifiers_17,Random,0,8,8,"[[256, 256, 256, 256], [256, 256, 256, 256, 256], [64], [2048, 2048, 2048, 2048, 2048]]",0.13277865726239826,4161.708550198374,0.4859369398886401
hardQPS_Q3500,modifiers_17,Random,0,9,9,"[[128, 128, 128, 128, 128]]",-0.0026275255569451427,41894.358850152275,0.5618101488130456
hardQPS_Q3500,modifiers_17,Random,0,10,10,"[[256, 256], [64, 64, 64], [128, 128], [128, 128], [512, 512, 512, 512]]",0.07052546161103834,23260.969330322914,0.5208197614963457
hardQPS_Q3500,modifiers_17,Random,0,11,11,"[[64, 64, 64, 64], [2048, 2048, 2048, 2048], [128, 128, 128, 128, 128]]",0.12331207002185932,2517.491979306718,0.4912414269995486
hardQPS_Q3500,modifiers_17,SimulatedAnnealing,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,21604.07199351413,0.5603378468000548
hardQPS_Q3500,modifiers_17,SimulatedAnnealing,0,2,2,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,21604.07199351413,0.5603378468000548
hardQPS_Q3500,modifiers_17,SimulatedAnnealing,0,3,3,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,21604.07199351413,0.5603378468000548
hardQPS_Q3500,modifiers_17,SimulatedAnnealing,0,4,4,"[[256, 256], [512, 512], [256, 256], [64, 64], [64]]",0.007450088591753951,21582.0284399207,0.5561632802000818
hardQPS_Q3500,modifiers_17,SimulatedAnnealing,0,5,5,"[[256, 256], [512, 512], [256], [64, 64], [64]]",0.002310239434212427,22101.86420032917,0.5590433322098957
hardQPS_Q3500,modifiers_17,SimulatedAnnealing,0,6,6,"[[256, 256], [512, 512], [64, 64], [64]]",-0.0036173901728862794,24220.618866873585,0.5623648074205656
hardQPS_Q3500,modifiers_17,SimulatedAnnealing,0,7,7,"[[256, 256], [512, 512], [64, 64], [64], [128]]",-0.002533116667046273,24171.333426459114,0.5617572479389609
hardQPS_Q3500,modifiers_17,SimulatedAnnealing,0,8,8,"[[256, 256], [1024, 1024], [64, 64], [64], [128]]",0.009775859261917659,14018.336810886656,0.5548600628706115
hardQPS_Q3500,modifiers_17,SimulatedAnnealing,0,9,9,"[[1024, 1024], [64, 64], [64], [128]]",-0.0038083798835642536,12174.226442800093,0.5624718261838079
hardQPS_Q3500,modifiers_17,SimulatedAnnealing,0,10,10,"[[1024, 1024], [64, 64], [64], [128, 128]]",0.0037363979012631785,12145.679266033254,0.5582442016452728
hardQPS_Q3500,modifiers_17,SimulatedAnnealing,0,11,11,"[[1024, 1024], [64], [64], [128, 128]]",-0.006184348280030011,12161.733835596195,0.5638031711991485
hardQPS_Q3500,modifiers_17,LogSpaceSimulatedAnnealing,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,21604.07199351413,0.5603378468000548
hardQPS_Q3500,modifiers_17,LogSpaceSimulatedAnnealing,0,2,2,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,21604.07199351413,0.5603378468000548
hardQPS_Q3500,modifiers_17,LogSpaceSimulatedAnnealing,0,3,3,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,21604.07199351413,0.5603378468000548
hardQPS_Q3500,modifiers_17,LogSpaceSimulatedAnnealing,0,4,4,"[[256, 256, 256], [512, 512], [256, 256], [64], [64]]",0.008393623865653566,20529.528056782394,0.555634581676325
hardQPS_Q3500,modifiers_17,LogSpaceSimulatedAnnealing,0,5,5,"[[128, 128, 128], [512, 512], [256, 256], [64], [64]]",0.006437803306802969,25753.13833122005,0.5567305019569986
hardQPS_Q3500,modifiers_17,LogSpaceSimulatedAnnealing,0,6,6,"[[128, 128], [512, 512], [256, 256], [64], [64]]",-0.0018435663816996285,26162.82418767771,0.5613708668168094
hardQPS_Q3500,modifiers_17,LogSpaceSimulatedAnnealing,0,7,7,"[[128, 128], [256, 256], [256, 256], [64], [64]]",-0.006728236354294517,34964.406933159225,0.5641079322715821
hardQPS_Q3500,modifiers_17,LogSpaceSimulatedAnnealing,0,8,8,"[[128, 128], [256, 256], [256, 256], [64], [128]]",-0.00564396284845451,34861.79244672361,0.5635003727899773
hardQPS_Q3500,modifiers_17,LogSpaceSimulatedAnnealing,0,9,9,"[[128, 128], [256, 256], [256, 256], [64], [64]]",-0.006728236354294517,34964.406933159225,0.5641079322715821
hardQPS_Q3500,modifiers_17,LogSpaceSimulatedAnnealing,0,10,10,"[[64, 64], [256, 256], [256, 256], [64], [64]]",-0.007487468710391301,38535.62562318779,0.5645333588952183
hardQPS_Q3500,modifiers_17,LogSpaceSimulatedAnnealing,0,11,11,"[[64, 64], [256, 256], [256, 256], [128], [64]]",-0.00474876693243261,37913.63700536039,0.5629987606379294
hardQPS_Q3500,modifiers_17,TPE,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,21604.07199351413,0.5603378468000548
hardQPS_Q3500,modifiers_17,TPE,0,2,2,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,21604.07199351413,0.5603378468000548
hardQPS_Q3500,modifiers_17,TPE,0,3,3,"[[512, 512, 512, 512], [256, 256, 256], [256, 256, 256, 256]]",0.03654178473496641,13391.729039768905,0.5398621018234326
hardQPS_Q3500,modifiers_17,TPE,0,4,4,"[[2048, 2048, 2048], [64], [1024]]",0.03239233274692681,2564.856438263797,0.542187196815811
hardQPS_Q3500,modifiers_17,TPE,0,5,5,"[[64, 64, 64, 64], [64, 64, 64, 64], [512, 512, 512, 512, 512]]",0.04727416797883945,25098.81948070583,0.5338483413055278
hardQPS_Q3500,modifiers_17,TPE,0,6,6,"[[512], [512, 512, 512, 512], [1024, 1024, 1024, 1024, 1024]]",0.058577749912001216,6575.202385132068,0.527514516543972
hardQPS_Q3500,modifiers_17,TPE,0,7,7,"[[128, 128, 128, 128], [128], [512, 512], [2048, 2048, 2048]]",0.1241211375148844,6812.677050345869,0.490788075862591
hardQPS_Q3500,modifiers_17,TPE,0,8,8,"[[128, 128, 128, 128]]",-0.0109109970633882,43052.34535066053,0.5664516914009955
hardQPS_Q3500,modifiers_17,TPE,0,9,9,"[[2048], [2048], [2048, 2048, 2048], [1024, 1024, 1024, 1024], [128]]",0.1281422193122853,1721.7934124411595,0.4885349115464285
hardQPS_Q3500,modifiers_17,TPE,0,10,10,"[[64, 64]]",-0.028120010141120765,49598.868693057295,0.5760945527345261
hardQPS_Q3500,modifiers_17,TPE,0,11,11,"[[128, 128, 128, 128, 128], [64, 64, 64, 64], [128, 128, 128, 128]]",0.043008650676441315,39541.05686263354,0.536238472086242
hardQPS_Q3500,modifiers_17,Skopt-Random,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,21604.07199351413,0.5603378468000548
hardQPS_Q3500,modifiers_17,Skopt-Random,0,2,2,"[[2048, 2048, 2048, 2048]]",0.03761958834863038,1818.722910712137,0.5392581676672789
hardQPS_Q3500,modifiers_17,Skopt-Random,0,3,3,"[[2048, 2048, 2048], [64, 64], [128], [1024, 1024], [512, 512]]",0.11466764580311528,2383.6752722035308,0.49608522505310587
hardQPS_Q3500,modifiers_17,Skopt-Random,0,4,4,"[[128, 128, 128, 128]]",-0.0109109970633882,43052.34535066053,0.5664516914009955
hardQPS_Q3500,modifiers_17,Skopt-Random,0,5,5,"[[1024, 1024]]",-0.01642012348002985,12448.21253484067,0.5695386634350458
hardQPS_Q3500,modifiers_17,Skopt-Random,0,6,6,"[[128], [1024], [128, 128, 128, 128, 128]]",-0.0032149194607887102,30690.242979060837,0.5621392878483488
hardQPS_Q3500,modifiers_17,Skopt-Random,0,7,7,"[[512, 512]]",-0.023211752549517142,25430.457649615168,0.573344270244107
hardQPS_Q3500,modifiers_17,Skopt-Random,0,8,8,"[[1024, 1024], [1024, 1024, 1024], [512, 512, 512, 512, 512], [1024, 1024, 1024, 1024], [1024, 1024, 1024, 1024, 1024]]",0.1318749270767143,2828.923217139376,0.4864433341149745
hardQPS_Q3500,modifiers_17,Skopt-Random,0,9,9,"[[128], [2048, 2048, 2048, 2048, 2048], [128, 128, 128, 128], [512, 512, 512], [64]]",0.1273778885019707,1886.261853932002,0.4889631950269231
hardQPS_Q3500,modifiers_17,Skopt-Random,0,10,10,"[[2048, 2048]]",0.0009461484891531913,4474.090671616141,0.5598076839928896
hardQPS_Q3500,modifiers_17,Skopt-Random,0,11,11,"[[256, 256]]",-0.026134690355484606,37789.26458401549,0.5749821029206332
hardQPS_Q3500,modifiers_17,Skopt-GP,0,1,1,"[[256, 256], [512, 512], [256, 256], [64], [64]]",0.0,21604.07199351413,0.5603378468000548
hardQPS_Q3500,modifiers_17,Skopt-GP,0,2,2,"[[128, 128, 128, 128], [64, 64, 64, 64], [128, 128, 128, 128]]",0.03472541646976522,40564.69111205566,0.5408798817061514
