competition,config_id,ModifiersLabel,Competitor,seed,best_score,best_qps,best_ne,best_arch
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,Skopt-GP,5,0.12144721977116506,13908.251260569075,0.49180183491753793,"[[256, 256, 256, 256, 256], [256, 256], [4096], [128, 128, 128, 128, 128], [128, 128, 128, 128, 128]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,Skopt-GP,6,0.10693449956992694,6566.617634983722,0.49992585727024696,"[[512, 512, 512, 512], [128, 128], [128, 128], [128, 128, 128], [2048, 2048, 2048]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,Skopt-GP,7,0.10451298292701226,6663.89751546301,0.5012813891803032,"[[512, 512], [512], [1024, 1024, 1024, 1024], [128, 128, 128], [2048, 2048]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,Skopt-GP,8,0.1202762654470783,6052.072155513492,0.49245731913903285,"[[256, 256], [512, 512, 512, 512], [2048, 2048, 2048], [64, 64, 64, 64], [256]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,Skopt-GP,9,0.12051282509816356,6573.253028326607,0.4923248962805668,"[[2048, 2048], [64, 64, 64, 64, 64], [512, 512, 512, 512, 512], [64, 64, 64, 64], [128, 128, 128]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,Skopt-RF,0,0.07635388065621737,12585.356842866502,0.5170444696440636,"[[128, 128, 128], [64, 64, 64, 64, 64], [512, 512, 512, 512, 512], [256, 256, 256], [1024, 1024, 1024]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,Skopt-RF,1,0.12050835584817815,7327.400922378113,0.49232739810560566,"[[128], [512, 512, 512, 512], [512, 512, 512, 512, 512], [2048], [256, 256, 256, 256]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,Skopt-RF,2,0.12130272790272864,10485.694415952266,0.4918827194900154,"[[128, 128, 128, 128], [512, 512], [4096], [128, 128, 128, 128, 128], [128]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,Skopt-RF,3,0.12197039554804366,12234.539092586028,0.4915089682704296,"[[512, 512, 512, 512, 512], [256, 256, 256], [4096], [64, 64, 64, 64, 64], [1024]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,Skopt-RF,4,0.11970235881293348,8492.490726171907,0.4927785842264534,"[[256, 256, 256, 256, 256], [512, 512, 512], [2048, 2048], [64, 64], [64, 64]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,Skopt-RF,5,0.07412222333840535,9493.96964833739,0.5182937208996583,"[[128, 128, 128], [512], [512], [256, 256, 256, 256, 256], [1024, 1024, 1024, 1024, 1024]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,Skopt-RF,6,0.11280945052464658,7281.898466923549,0.4966371400473283,"[[1024, 1024, 1024, 1024], [256], [1024], [256, 256, 256, 256, 256], [128]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,Skopt-RF,7,0.11763206414839773,7826.2940015186505,0.49393750687487237,"[[1024, 1024, 1024], [64, 64, 64], [512], [256, 256, 256, 256, 256], [4096]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,Skopt-RF,8,0.1209442686846432,6156.754965568617,0.49208338005949376,"[[64], [128, 128, 128, 128, 128], [1024, 1024, 1024, 1024], [2048], [64, 64, 64, 64]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,Skopt-RF,9,0.11212621360922267,8296.553216490285,0.49701960673146006,"[[128, 128, 128, 128], [64, 64, 64, 64], [2048, 2048], [512], [256]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,Skopt-Random,0,0.022785937248542994,21153.033275422582,0.5470310719900161,"[[512], [256, 256], [512], [256, 256, 256], [128, 128, 128]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,Skopt-Random,1,0.08924263800603197,8935.889604274918,0.5098295194929814,"[[64, 64], [64, 64], [2048], [512, 512, 512, 512, 512], [256, 256]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,Skopt-Random,2,0.053928417386816724,16652.498688423824,0.529597937384379,"[[256, 256, 256, 256], [64, 64], [512], [512, 512], [256, 256, 256, 256, 256]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,Skopt-Random,3,0.12197039554804366,12234.539092586028,0.4915089682704296,"[[512, 512, 512, 512, 512], [256, 256, 256], [4096], [64, 64, 64, 64, 64], [1024]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,Skopt-Random,4,0.11952706522549784,9447.839365859454,0.4928767111801097,"[[128, 128, 128, 128], [256, 256, 256, 256], [2048], [512, 512, 512], [64, 64, 64]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,Skopt-Random,5,0.10213018182757416,6921.539107580383,0.5026152486584349,"[[2048, 2048], [128, 128, 128], [128, 128, 128, 128], [128], [64]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,Skopt-Random,6,0.11963967995868165,7625.799955158318,0.49281367099212675,"[[128, 128], [1024, 1024, 1024, 1024, 1024], [128], [256, 256], [128, 128, 128, 128, 128]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,Skopt-Random,7,0.11763206414839773,7826.2940015186505,0.49393750687487237,"[[1024, 1024, 1024], [64, 64, 64], [512], [256, 256, 256, 256, 256], [4096]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,Skopt-Random,8,0.11061948085018102,8313.625883429331,0.49786305513012546,"[[512, 512, 512, 512], [1024, 1024, 1024], [512], [64], [128, 128, 128, 128, 128]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,Skopt-Random,9,0.12016869604711533,6096.205538485728,0.49251753501845785,"[[128, 128, 128, 128], [64, 64], [2048, 2048, 2048], [256, 256, 256, 256, 256], [2048]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,TPE,0,0.12131808989082735,6169.0801736536805,0.49187412005910475,"[[256, 256, 256, 256], [1024, 1024, 1024, 1024, 1024], [512, 512, 512, 512], [256, 256, 256], [128, 128]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,TPE,1,0.10063543294802423,6870.178912073264,0.5034519886452028,"[[256], [256, 256, 256, 256], [512], [512, 512, 512, 512], [1024, 1024, 1024, 1024, 1024]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,TPE,2,0.12079725351054547,6097.271192674266,0.4921656771439821,"[[512, 512, 512, 512], [512], [2048], [512, 512, 512, 512, 512], [64, 64, 64, 64, 64]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,TPE,3,0.10455693172583182,7456.754383497561,0.501256787243586,"[[1024, 1024, 1024, 1024], [512, 512, 512, 512], [64, 64, 64], [128], [64]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,TPE,4,0.11199067152540358,8022.500042098639,0.497095481336869,"[[1024, 1024], [256, 256, 256, 256, 256], [64, 64, 64, 64, 64], [256, 256, 256, 256], [1024, 1024, 1024, 1024]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,TPE,5,0.12198556141748573,13387.035509573212,0.49150047862406165,"[[128, 128, 128], [128, 128], [128, 128], [4096], [128, 128, 128, 128, 128]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,TPE,6,0.11974511522652026,7234.955654938857,0.4927546497706874,"[[64, 64], [128, 128, 128, 128], [2048, 2048], [128, 128], [2048, 2048]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,TPE,7,0.11987593901732646,6127.226430190942,0.4926814164011992,"[[512, 512, 512], [512, 512, 512], [1024, 1024, 1024], [512, 512, 512, 512, 512], [128, 128, 128]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,TPE,8,0.12308667787931682,6115.311578744599,0.4908840886830437,"[[128, 128, 128, 128, 128], [1024, 1024, 1024, 1024], [2048], [128, 128, 128, 128, 128], [512, 512, 512, 512]]"
tasks-20 tries @60days no noise-1modifiers_10seeds_pow2,1,config_01,TPE,9,0.119783586921873,7830.059556351224,0.4927331138416087,"[[1024, 1024, 1024, 1024, 1024], [64, 64, 64], [1024], [64, 64, 64], [1024]]"
